player_id,g,ab,r,h,double,triple,hr,rbi,sb,cs,so,g_idp,BB,SAC,TB,XBH,AVG,OBP,SLG,OPS
gantro01,1832,6449.0,1080.0,1651.0,302.0,50.0,321.0,1008.0,243.0,102.0,1411.0,98.0,840.0,69.0,3016.0,673.0,0.256,0.339,0.468,0.807
ganzeba01,23,74.0,9.0,23.0,5.0,2.0,1.0,17.0,0.0,0.0,7.0,0.0,8.0,4.0,35.0,8.0,0.311,0.36,0.473,0.833
ganzech01,786,2984.0,421.0,774.0,91.0,45.0,10.0,412.0,60.0,0.0,121.0,0.0,179.0,13.0,985.0,146.0,0.259,0.3,0.33,0.63
ganzejo01,747,2715.0,281.0,682.0,104.0,50.0,18.0,336.0,48.0,0.0,0.0,0.0,179.0,63.0,940.0,172.0,0.251,0.291,0.346,0.637
garabed01,42,88.0,15.0,27.0,5.0,0.0,1.0,8.0,3.0,2.0,12.0,2.0,11.0,3.0,35.0,6.0,0.307,0.373,0.398,0.771
garagjo01,676,1872.0,198.0,481.0,82.0,16.0,42.0,255.0,5.0,2.0,173.0,48.0,283.0,14.0,721.0,140.0,0.257,0.352,0.385,0.737
garbabo01,145,327.0,31.0,81.0,9.0,0.0,0.0,28.0,0.0,1.0,17.0,13.0,28.0,8.0,90.0,9.0,0.248,0.3,0.275,0.575
garbami01,149,475.0,46.0,116.0,14.0,7.0,2.0,59.0,0.0,2.0,39.0,18.0,50.0,3.0,150.0,23.0,0.244,0.314,0.316,0.63
garbeba01,226,626.0,76.0,167.0,28.0,2.0,11.0,86.0,9.0,9.0,83.0,18.0,44.0,7.0,232.0,41.0,0.267,0.312,0.371,0.683
garbege01,933,115.0,7.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0,41.0,1.0,12.0,11.0,17.0,0.0,0.148,0.21,0.148,0.358
garceri01,287,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garciad01,58,191.0,20.0,53.0,12.0,0.0,10.0,26.0,0.0,0.0,35.0,9.0,5.0,2.0,95.0,22.0,0.277,0.293,0.497,0.79
garciam01,10,24.0,6.0,6.0,0.0,1.0,2.0,2.0,0.0,0.0,11.0,0.0,3.0,0.0,14.0,3.0,0.25,0.333,0.583,0.916
garciav01,289,1016.0,123.0,268.0,32.0,5.0,27.0,122.0,14.0,13.0,254.0,27.0,79.0,8.0,391.0,64.0,0.264,0.315,0.385,0.7
garcica01,610,2178.0,274.0,580.0,102.0,17.0,33.0,197.0,73.0,33.0,340.0,33.0,149.0,44.0,815.0,152.0,0.266,0.307,0.374,0.681
garcich01,39,62.0,6.0,7.0,0.0,2.0,0.0,5.0,0.0,0.0,3.0,0.0,8.0,1.0,11.0,2.0,0.113,0.211,0.177,0.388
garcida01,1032,3914.0,490.0,1108.0,183.0,27.0,36.0,323.0,203.0,90.0,322.0,81.0,168.0,53.0,1453.0,246.0,0.283,0.309,0.371,0.68
garcida02,12,14.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.143,0.143,0.143,0.286
garcida03,77,194.0,28.0,44.0,9.0,1.0,5.0,23.0,3.0,0.0,45.0,3.0,38.0,7.0,70.0,15.0,0.227,0.343,0.361,0.704
garcifr01,175,401.0,53.0,89.0,18.0,2.0,19.0,56.0,0.0,3.0,121.0,6.0,38.0,3.0,168.0,39.0,0.222,0.287,0.419,0.706
garcifr02,377,77.0,1.0,12.0,2.0,0.0,0.0,4.0,0.0,0.0,26.0,3.0,2.0,20.0,14.0,2.0,0.156,0.141,0.182,0.323
garcigr01,63,89.0,9.0,20.0,6.0,0.0,2.0,5.0,0.0,0.0,18.0,2.0,16.0,1.0,32.0,8.0,0.225,0.34,0.36,0.7
garcigu01,16,40.0,3.0,8.0,2.0,0.0,2.0,4.0,0.0,0.0,15.0,2.0,2.0,0.0,16.0,4.0,0.2,0.238,0.4,0.638
garcija01,504,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.4,0.25,0.65
garcija02,130,231.0,21.0,33.0,2.0,1.0,2.0,12.0,0.0,0.0,74.0,4.0,10.0,17.0,43.0,5.0,0.143,0.167,0.186,0.353
garcije01,171,273.0,41.0,59.0,5.0,2.0,5.0,23.0,7.0,6.0,48.0,4.0,10.0,5.0,83.0,12.0,0.216,0.24,0.304,0.544
garcijo01,5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0
garcika01,488,1463.0,180.0,352.0,44.0,13.0,66.0,212.0,10.0,13.0,330.0,31.0,89.0,14.0,620.0,123.0,0.241,0.282,0.424,0.706
garciki01,619,1470.0,162.0,351.0,56.0,16.0,12.0,112.0,34.0,22.0,285.0,48.0,106.0,26.0,475.0,84.0,0.239,0.285,0.323,0.608
garcile01,54,58.0,10.0,10.0,1.0,0.0,1.0,2.0,3.0,2.0,13.0,0.0,9.0,1.0,14.0,2.0,0.172,0.279,0.241,0.52
garcile02,137,260.0,23.0,47.0,4.0,1.0,1.0,9.0,19.0,3.0,89.0,6.0,14.0,8.0,56.0,6.0,0.181,0.216,0.215,0.431
garcilu01,8,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.111,0.111,0.222,0.333
garcilu02,6,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.333,0.333,0.333,0.666
garcilu03,109,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garcimi01,428,696.0,41.0,127.0,23.0,1.0,2.0,62.0,0.0,2.0,151.0,16.0,33.0,63.0,158.0,26.0,0.182,0.202,0.227,0.429
garcimi02,14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0
garcimi03,20,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.333,0.333,0.333,0.666
garcino01,1434,5586.0,927.0,1747.0,370.0,52.0,229.0,936.0,95.0,31.0,554.0,129.0,516.0,68.0,2908.0,651.0,0.313,0.367,0.521,0.888
garcipe01,558,1797.0,196.0,395.0,89.0,15.0,37.0,184.0,35.0,26.0,329.0,31.0,132.0,47.0,625.0,141.0,0.22,0.267,0.348,0.615
garcira01,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0
garcira03,95,36.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,0.0,13.0,0.0,1.0,8.0,6.0,2.0,0.111,0.111,0.167,0.278
garciyi01,67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gardeal01,16,26.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,5.0,2.0,2.0,0.0,0.077,0.212,0.077,0.289
gardeda01,169,543.0,74.0,145.0,12.0,3.0,24.0,85.0,2.0,0.0,68.0,11.0,63.0,4.0,235.0,39.0,0.267,0.341,0.433,0.774
gardero01,285,710.0,57.0,165.0,27.0,3.0,4.0,49.0,13.0,9.0,122.0,21.0,51.0,21.0,210.0,34.0,0.232,0.276,0.296,0.572
gardimi01,136,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
gardnal01,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gardnar01,86,99.0,12.0,16.0,0.0,0.0,0.0,5.0,1.0,1.0,25.0,5.0,8.0,1.0,16.0,0.0,0.162,0.222,0.162,0.384
gardnbi01,4,11.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.273,0.333,0.273,0.606
gardnbi02,1034,3544.0,356.0,841.0,159.0,18.0,41.0,271.0,19.0,22.0,439.0,83.0,297.0,66.0,1159.0,218.0,0.237,0.291,0.327,0.618
gardnbr01,919,3058.0,519.0,807.0,136.0,44.0,56.0,301.0,202.0,48.0,667.0,33.0,396.0,70.0,1199.0,236.0,0.264,0.341,0.392,0.733
gardnch01,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.167,0.0,0.167
gardnea01,273,948.0,105.0,249.0,26.0,5.0,1.0,108.0,38.0,0.0,0.0,0.0,58.0,31.0,288.0,32.0,0.263,0.296,0.304,0.6
gardngi01,199,765.0,113.0,178.0,33.0,18.0,4.0,30.0,7.0,0.0,16.0,0.0,71.0,0.0,259.0,55.0,0.233,0.298,0.339,0.637
gardngl01,17,21.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,7.0,0.0,0.333,0.348,0.333,0.681
gardnha01,14,14.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.214,0.214,0.286,0.5
gardnje01,186,492.0,60.0,121.0,21.0,8.0,1.0,26.0,2.0,6.0,88.0,4.0,54.0,3.0,161.0,30.0,0.246,0.319,0.327,0.646
gardnji01,82,224.0,29.0,40.0,5.0,1.0,1.0,16.0,5.0,0.0,6.0,0.0,31.0,4.0,50.0,7.0,0.179,0.274,0.223,0.497
gardnla01,1923,6688.0,866.0,1931.0,301.0,129.0,27.0,934.0,165.0,68.0,282.0,0.0,686.0,311.0,2571.0,457.0,0.289,0.341,0.384,0.725
gardnle01,86,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gardnma01,350,506.0,22.0,62.0,3.0,2.0,1.0,22.0,0.0,0.0,206.0,9.0,20.0,63.0,72.0,6.0,0.123,0.139,0.142,0.281
gardnra01,115,269.0,35.0,68.0,3.0,2.0,1.0,25.0,10.0,14.0,16.0,0.0,29.0,12.0,78.0,6.0,0.253,0.313,0.29,0.603
gardnro01,111,87.0,2.0,12.0,2.0,0.0,0.0,2.0,0.0,0.0,37.0,0.0,1.0,7.0,14.0,2.0,0.138,0.137,0.161,0.298
gardnwe01,189,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garfibi01,13,39.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0,3.0,0.0,4.0,0.0,0.103,0.167,0.103,0.27
garibar01,71,232.0,30.0,64.0,12.0,0.0,1.0,20.0,3.0,0.0,30.0,4.0,16.0,6.0,79.0,13.0,0.276,0.315,0.341,0.656
garibbo01,15,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garibda01,30,15.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,4.0,2.0,0.0,0.133,0.105,0.133,0.238
garkory01,463,1552.0,190.0,427.0,75.0,3.0,55.0,250.0,0.0,1.0,272.0,36.0,184.0,20.0,673.0,133.0,0.275,0.348,0.434,0.782
garlajo01,367,175.0,12.0,24.0,2.0,0.0,1.0,7.0,0.0,0.0,65.0,1.0,11.0,23.0,29.0,3.0,0.137,0.167,0.166,0.333
garlalo01,7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garmami01,303,42.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,1.0,0.0,1.0,5.0,0.0,0.119,0.116,0.119,0.235
garmsde01,1010,3111.0,438.0,910.0,141.0,39.0,17.0,328.0,18.0,8.0,161.0,32.0,304.0,46.0,1180.0,197.0,0.293,0.351,0.379,0.73
garneco01,4,9.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,0.222,0.3,0.222,0.522
garnedu01,22,70.0,6.0,11.0,3.0,0.0,2.0,8.0,0.0,0.0,14.0,2.0,8.0,0.0,20.0,5.0,0.157,0.244,0.286,0.53
garneph01,1860,6136.0,780.0,1594.0,299.0,82.0,109.0,738.0,225.0,105.0,842.0,131.0,672.0,126.0,2384.0,490.0,0.26,0.327,0.389,0.716
garonwi01,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garread01,163,276.0,30.0,51.0,8.0,0.0,11.0,37.0,4.0,0.0,87.0,4.0,33.0,6.0,92.0,19.0,0.185,0.267,0.333,0.6
garrecl01,4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.273,0.0,0.273
garregr01,34,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,2.0,0.0,0.111,0.15,0.111,0.261
garresc01,370,232.0,18.0,29.0,4.0,2.0,1.0,10.0,3.0,1.0,105.0,0.0,7.0,13.0,40.0,7.0,0.125,0.143,0.172,0.315
garrewa01,1092,3285.0,438.0,786.0,107.0,22.0,61.0,340.0,38.0,30.0,529.0,50.0,623.0,55.0,1120.0,190.0,0.239,0.356,0.341,0.697
garrice01,6,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.167,0.0,0.167
garricl01,6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garrifo01,185,687.0,80.0,180.0,22.0,3.0,6.0,56.0,11.0,5.0,67.0,15.0,39.0,21.0,226.0,31.0,0.262,0.293,0.329,0.622
garrigi01,334,872.0,81.0,207.0,14.0,5.0,1.0,51.0,2.0,4.0,54.0,36.0,71.0,21.0,234.0,20.0,0.237,0.288,0.268,0.556
garriha01,8,14.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,0.214,0.267,0.286,0.553
garriwe01,5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1
garrra01,1317,5108.0,717.0,1562.0,212.0,64.0,75.0,408.0,172.0,83.0,445.0,72.0,311.0,83.0,2127.0,351.0,0.306,0.34,0.416,0.756
garryji01,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garvene01,458,827.0,87.0,180.0,27.0,3.0,7.0,72.0,1.0,1.0,109.0,24.0,77.0,58.0,234.0,37.0,0.218,0.267,0.283,0.55
garvest01,2332,8835.0,1143.0,2599.0,440.0,43.0,272.0,1308.0,83.0,62.0,1003.0,251.0,621.0,123.0,3941.0,755.0,0.294,0.336,0.446,0.782
garvine01,181,500.0,34.0,61.0,1.0,0.0,0.0,18.0,1.0,0.0,4.0,0.0,20.0,18.0,62.0,1.0,0.122,0.151,0.124,0.275
garzama01,247,211.0,5.0,18.0,3.0,0.0,0.0,3.0,0.0,1.0,125.0,1.0,6.0,27.0,21.0,3.0,0.085,0.098,0.1,0.198
gaspaha01,143,266.0,16.0,36.0,5.0,0.0,0.0,16.0,1.0,0.0,52.0,0.0,15.0,12.0,41.0,5.0,0.135,0.174,0.154,0.328
gasparo01,178,260.0,35.0,54.0,6.0,1.0,1.0,17.0,8.0,4.0,29.0,1.0,37.0,8.0,65.0,8.0,0.208,0.298,0.25,0.548
gassach01,39,58.0,4.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,23.0,4.0,3.0,0.0,8.0,0.0,0.138,0.18,0.138,0.318
gastato01,52,83.0,7.0,15.0,3.0,0.0,0.0,4.0,0.0,0.0,13.0,3.0,7.0,2.0,18.0,3.0,0.181,0.239,0.217,0.456
gastfed01,25,88.0,6.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,37.0,0.0,2.0,0.0,7.0,1.0,0.068,0.089,0.08,0.169
gastjo01,3,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.167,0.0,0.167
gastoal01,215,514.0,58.0,112.0,13.0,6.0,3.0,40.0,5.0,0.0,56.0,0.0,34.0,17.0,146.0,22.0,0.218,0.258,0.284,0.542
gastoci01,1026,3120.0,314.0,799.0,106.0,30.0,91.0,387.0,13.0,7.0,693.0,85.0,208.0,25.0,1238.0,227.0,0.256,0.3,0.397,0.697
gastomi01,355,724.0,55.0,145.0,31.0,2.0,6.0,75.0,2.0,0.0,135.0,0.0,26.0,32.0,198.0,39.0,0.2,0.219,0.273,0.492
gastowe01,3,9.0,2.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.222,0.3,0.556,0.856
gastrha01,173,544.0,52.0,101.0,11.0,8.0,0.0,56.0,6.0,0.0,54.0,0.0,45.0,0.0,128.0,19.0,0.186,0.248,0.235,0.483
gatesbr01,685,2329.0,268.0,616.0,119.0,11.0,25.0,279.0,18.0,13.0,349.0,72.0,243.0,61.0,832.0,155.0,0.264,0.326,0.357,0.683
gatesjo01,24,40.0,11.0,7.0,0.0,1.0,0.0,2.0,2.0,1.0,9.0,1.0,7.0,1.0,9.0,1.0,0.175,0.292,0.225,0.517
gatesmi01,37,123.0,17.0,29.0,2.0,4.0,0.0,9.0,0.0,0.0,20.0,1.0,9.0,2.0,39.0,6.0,0.236,0.284,0.317,0.601
gatewau01,76,42.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,23.0,0.0,2.0,0.0,6.0,1.0,0.119,0.159,0.143,0.302
gathrjo01,452,1175.0,178.0,309.0,30.0,7.0,1.0,96.0,81.0,30.0,212.0,17.0,116.0,38.0,356.0,38.0,0.263,0.32,0.303,0.623
gatinfr01,67,255.0,27.0,58.0,9.0,2.0,1.0,26.0,8.0,0.0,0.0,0.0,11.0,3.0,74.0,12.0,0.227,0.257,0.29,0.547
gattiev01,366,1289.0,151.0,322.0,58.0,12.0,70.0,205.0,0.0,1.0,297.0,32.0,98.0,10.0,614.0,140.0,0.25,0.301,0.476,0.777
gaudeji01,6,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.071,0.071,0.071,0.142
gaudich01,346,65.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,4.0,5.0,2.0,0.0,0.031,0.081,0.031,0.112
gaulemi01,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gausmke01,65,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gautrdo01,261,806.0,122.0,207.0,34.0,10.0,0.0,52.0,40.0,7.0,63.0,0.0,103.0,26.0,261.0,44.0,0.257,0.332,0.324,0.656
gautrsi01,86,81.0,8.0,20.0,4.0,0.0,0.0,18.0,0.0,0.0,8.0,1.0,11.0,0.0,24.0,4.0,0.247,0.337,0.296,0.633
gaver01,1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gawch01,6,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.5
gazelmi01,160,352.0,51.0,85.0,14.0,4.0,0.0,32.0,8.0,4.0,50.0,0.0,59.0,20.0,107.0,18.0,0.241,0.334,0.304,0.638
gearda01,69,238.0,25.0,57.0,11.0,3.0,0.0,25.0,4.0,0.0,1.0,0.0,9.0,2.0,74.0,14.0,0.239,0.265,0.311,0.576
gearhga01,73,179.0,26.0,44.0,9.0,0.0,6.0,17.0,1.0,0.0,30.0,4.0,18.0,1.0,71.0,15.0,0.246,0.313,0.397,0.71
gearidi01,17,16.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.312,0.312,0.312,0.624
gearybo01,35,45.0,3.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,5.0,1.0,11.0,0.0,0.244,0.314,0.244,0.558
gearyge01,287,17.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,1.0,0.0,3.0,1.0,0.118,0.167,0.176,0.343
gearyhu01,55,188.0,20.0,30.0,4.0,0.0,1.0,15.0,3.0,0.0,9.0,1.0,20.0,1.0,37.0,5.0,0.16,0.239,0.197,0.436
gebripe01,27,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
geddeji01,12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
gedeoel01,5,15.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,3.0,0.0,0.2,0.294,0.2,0.494
gedeojo01,584,2109.0,259.0,515.0,82.0,20.0,1.0,171.0,33.0,3.0,181.0,0.0,205.0,132.0,640.0,103.0,0.244,0.294,0.303,0.597
gedmari01,1033,3159.0,331.0,795.0,176.0,12.0,88.0,382.0,3.0,4.0,509.0,80.0,305.0,57.0,1259.0,276.0,0.252,0.312,0.399,0.711
gedneco01,202,831.0,138.0,209.0,25.0,8.0,5.0,101.0,8.0,6.0,25.0,0.0,14.0,0.0,265.0,38.0,0.252,0.264,0.319,0.583
geedi01,114,193.0,8.0,21.0,3.0,1.0,0.0,11.0,0.0,0.0,89.0,2.0,10.0,27.0,26.0,4.0,0.109,0.135,0.135,0.27
geejo01,44,51.0,4.0,8.0,0.0,1.0,0.0,4.0,0.0,0.0,17.0,0.0,3.0,3.0,10.0,1.0,0.157,0.193,0.196,0.389
geerbi01,232,893.0,128.0,191.0,36.0,11.0,0.0,33.0,2.0,2.0,22.0,0.0,57.0,0.0,249.0,47.0,0.214,0.261,0.279,0.54
geerjo01,24,33.0,3.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,3.0,5.0,6.0,1.0,0.152,0.195,0.182,0.377
gehrich01,2323,8860.0,1774.0,2839.0,574.0,146.0,184.0,1427.0,181.0,89.0,372.0,27.0,1236.0,141.0,4257.0,904.0,0.32,0.398,0.48,0.878
gehrihe01,25,49.0,9.0,12.0,3.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,5.0,0.0,20.0,5.0,0.245,0.315,0.408,0.723
gehrilo01,2164,8001.0,1888.0,2721.0,534.0,163.0,493.0,1995.0,102.0,101.0,790.0,2.0,1553.0,106.0,5060.0,1190.0,0.34,0.442,0.632,1.074
gehrmpa01,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geierph01,349,1315.0,197.0,327.0,30.0,12.0,2.0,102.0,54.0,0.0,7.0,0.0,164.0,18.0,387.0,44.0,0.249,0.328,0.294,0.622
geigega01,954,2569.0,388.0,633.0,91.0,29.0,77.0,283.0,62.0,29.0,466.0,34.0,371.0,41.0,1013.0,197.0,0.246,0.337,0.394,0.731
geisbi01,88,324.0,24.0,56.0,11.0,5.0,2.0,18.0,0.0,0.0,60.0,0.0,7.0,0.0,83.0,18.0,0.173,0.19,0.256,0.446
geiseda01,131,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125
geishve01,11,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1
geissem01,3,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.083,0.083,0.083,0.166
gelbech01,876,2869.0,398.0,766.0,169.0,43.0,17.0,350.0,34.0,0.0,245.0,24.0,297.0,49.0,1072.0,229.0,0.267,0.331,0.374,0.705
gelnajo01,112,37.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,3.0,3.0,0.0,0.081,0.119,0.081,0.2
genewjo01,279,464.0,37.0,96.0,7.0,1.0,0.0,30.0,1.0,0.0,62.0,0.0,15.0,25.0,105.0,8.0,0.207,0.22,0.226,0.446
geninfr01,149,514.0,75.0,116.0,18.0,0.0,2.0,44.0,32.0,0.0,37.0,0.0,45.0,27.0,140.0,20.0,0.226,0.275,0.272,0.547
gennesc01,320,1028.0,126.0,295.0,60.0,9.0,21.0,104.0,9.0,7.0,177.0,22.0,59.0,18.0,436.0,90.0,0.287,0.32,0.424,0.744
genovge01,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
gentiji01,936,2922.0,434.0,759.0,113.0,6.0,179.0,549.0,3.0,1.0,663.0,69.0,574.0,37.0,1421.0,298.0,0.26,0.377,0.486,0.863
gentisa01,8,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.25,0.4,0.5,0.9
gentrcr01,443,951.0,148.0,252.0,36.0,11.0,4.0,80.0,77.0,13.0,189.0,14.0,113.0,17.0,322.0,51.0,0.265,0.338,0.339,0.677
gentrga01,158,285.0,10.0,27.0,4.0,0.0,0.0,12.0,0.0,1.0,174.0,1.0,12.0,27.0,31.0,4.0,0.095,0.12,0.109,0.229
gentrha01,5,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25,0.4,0.25,0.65
gentrru01,48,87.0,2.0,16.0,2.0,0.0,0.0,10.0,0.0,0.0,16.0,6.0,2.0,2.0,18.0,2.0,0.184,0.198,0.207,0.405
georgal01,5,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.1,0.182,0.1,0.282
georgbi01,30,124.0,15.0,26.0,1.0,0.0,1.0,14.0,5.0,0.0,12.0,0.0,2.0,0.0,30.0,2.0,0.21,0.222,0.242,0.464
georgch02,47,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.333,0.333,0.333,0.666
georggr01,118,299.0,15.0,53.0,9.0,2.0,0.0,24.0,0.0,0.0,59.0,8.0,28.0,5.0,66.0,11.0,0.177,0.244,0.221,0.465
georgle01,55,92.0,5.0,14.0,1.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,3.0,21.0,4.0,0.152,0.182,0.228,0.41
geragbe01,70,146.0,16.0,29.0,4.0,0.0,0.0,9.0,4.0,0.0,18.0,5.0,9.0,1.0,33.0,4.0,0.199,0.244,0.226,0.47
