player_id,w,l,g,cg,sho,sv,ipouts,h,er,hr,so,BB,ERA,WHIP,BAA,K/9,BB/9,K/BB
barrifr01,38,38,129,27,2,3,2154.0,718,331,64,323,277.0,4.15,1.386,0.256,4.05,3.47,1.17
barrima01,0,0,5,0,0,0,20.0,10,5,1,4,7.0,6.75,2.55,0.357,5.4,9.45,0.57
barriyh01,0,0,5,0,0,0,20.0,3,0,0,7,0.0,0.0,0.45,0.136,9.45,0.0,inf
barrji01,101,112,454,64,20,12,6196.0,2170,816,161,741,573.0,3.56,1.328,0.27,3.23,2.5,1.29
barrofr02,0,0,1,0,0,0,3.0,1,0,0,1,0.0,0.0,1.0,0.333,9.0,0.0,inf
barrst01,3,7,24,4,0,0,251.0,88,48,11,32,58.0,5.16,1.745,0.268,3.44,6.24,0.55
barryed01,1,6,12,6,0,0,237.0,74,31,5,34,33.0,3.53,1.354,0.552,3.87,3.76,1.03
barryha01,0,0,3,0,0,0,39.0,18,11,0,3,5.0,7.62,1.769,0.36,2.08,3.46,0.6
barryke01,1,1,20,0,0,0,83.0,30,21,2,23,17.0,6.83,1.699,0.28,7.48,5.53,1.35
barryto01,0,1,1,0,0,0,2.0,6,3,0,1,1.0,40.5,10.5,0.667,13.5,13.5,1.0
barthbo01,1,1,7,0,0,0,29.0,13,5,2,4,5.0,4.66,1.862,0.31,3.72,4.66,0.8
barthji01,0,2,3,0,0,0,31.0,16,12,3,6,8.0,10.45,2.323,0.364,5.23,6.97,0.75
barthjo01,0,0,4,0,0,0,32.0,12,6,0,5,9.0,5.06,1.969,0.279,4.22,7.59,0.56
barthle01,0,0,9,0,0,0,84.0,36,21,2,7,15.0,6.75,1.821,0.313,2.25,4.82,0.47
bartlbi01,0,1,19,2,0,1,204.0,57,23,0,24,29.0,3.04,1.265,0.268,3.18,3.84,0.83
bartocl01,1,2,53,0,0,0,117.0,45,22,11,40,24.0,5.08,1.769,0.29,9.23,5.54,1.67
bartosh01,4,2,73,0,0,1,195.0,66,34,6,29,32.0,4.71,1.508,0.27,4.02,4.43,0.91
bartsch01,8,10,25,16,0,1,564.0,222,89,8,47,75.0,4.26,1.58,0.269,2.25,3.59,0.63
barziph01,0,0,1,0,0,0,1.0,1,0,0,0,0.0,0.0,3.0,0.5,0.0,0.0,
baskeji01,9,6,35,9,1,1,426.0,138,52,3,59,65.0,3.3,1.43,0.261,3.74,4.12,0.91
bassan01,5,9,129,1,0,3,835.0,279,136,28,187,122.0,4.4,1.441,0.264,6.05,3.94,1.53
bassbr01,9,7,101,0,0,1,549.0,213,105,23,104,107.0,5.16,1.749,0.298,5.11,5.26,0.97
bassdi01,0,1,1,0,0,0,24.0,7,6,0,1,7.0,6.75,1.75,0.233,1.12,7.88,0.14
bassich01,2,9,24,0,0,0,347.0,112,47,5,85,56.0,3.66,1.452,0.256,6.61,4.36,1.52
bassno01,13,17,65,6,2,0,761.0,271,150,26,111,143.0,5.32,1.632,0.27,3.94,5.07,0.78
bastaan01,24,19,341,0,0,12,949.0,228,126,28,388,173.0,3.58,1.268,0.201,11.04,4.92,2.24
bastich01,0,0,1,0,0,0,18.0,6,2,0,2,0.0,3.0,1.0,inf,3.0,0.0,inf
batchjo01,1,0,11,1,0,0,62.0,26,13,2,6,5.0,5.66,1.5,0.302,2.61,2.18,1.2
batchri01,5,1,43,0,0,0,161.0,63,30,3,33,24.0,5.03,1.621,0.296,5.53,4.02,1.38
batesdi01,0,0,1,0,0,0,5.0,3,5,1,3,3.0,27.0,3.6,0.375,16.2,16.2,1.0
batesfr01,3,19,26,21,0,0,572.0,276,134,6,18,145.0,6.33,2.208,-1.903,0.85,6.84,0.12
batesjo01,0,1,1,1,0,0,24.0,15,12,0,3,5.0,13.5,2.5,-3.0,3.38,5.62,0.6
batismi01,102,115,658,11,5,41,5869.0,2021,974,194,1250,1036.0,4.48,1.563,0.27,5.75,4.77,1.21
battijo01,0,0,3,0,0,0,23.0,12,3,0,1,2.0,3.52,1.826,0.857,1.17,2.35,0.5
battoch01,0,0,2,0,0,0,12.0,5,4,1,4,3.0,9.0,2.0,0.312,9.0,6.75,1.33
baueral01,1,6,7,6,0,0,161.0,53,32,2,26,41.0,5.37,1.752,0.248,4.36,6.88,0.63
bauerlo01,0,0,1,0,0,0,0.0,0,1,0,0,2.0,inf,inf,,,inf,0.0
bauerri01,11,14,187,0,0,3,951.0,322,159,35,185,145.0,4.51,1.473,0.268,5.25,4.12,1.28
bauerru01,31,30,129,27,4,6,1797.0,562,235,17,300,285.0,3.53,1.414,0.245,4.51,4.28,1.05
bauertr01,18,24,65,1,0,0,1087.0,332,181,44,341,191.0,4.5,1.443,0.245,8.47,4.74,1.79
baumafr01,45,38,244,19,4,13,2392.0,856,364,70,384,344.0,4.11,1.505,0.274,4.33,3.88,1.12
baumgge01,36,47,124,51,7,4,2057.0,682,245,10,283,293.0,3.22,1.422,0.269,3.71,3.85,0.97
baumgha01,0,1,9,0,0,0,54.0,18,8,1,7,6.0,4.0,1.333,0.273,3.5,3.0,1.17
baumgro01,22,36,90,10,6,0,1486.0,492,221,43,222,220.0,4.02,1.437,0.257,4.03,4.0,1.01
baumgst01,26,21,143,18,3,7,1517.0,553,208,19,129,203.0,3.7,1.495,0.275,2.3,3.61,0.64
bausege01,1,4,7,6,0,0,166.0,64,24,1,18,33.0,3.9,1.753,-1.939,2.93,5.37,0.55
bautaed01,6,6,97,0,0,11,447.0,148,72,14,89,82.0,4.35,1.544,0.261,5.38,4.95,1.09
bautide01,11,15,131,0,0,0,670.0,246,146,21,180,154.0,5.88,1.791,0.287,7.25,6.21,1.17
bautijo01,32,42,312,4,0,3,2057.0,732,352,106,328,226.0,4.62,1.397,0.271,4.31,2.97,1.45
baylijo01,5,4,61,0,0,0,192.0,71,48,11,54,42.0,6.75,1.766,0.284,7.59,5.91,1.29
baynebi01,31,32,199,21,2,8,1986.0,711,356,37,259,346.0,4.84,1.597,0.272,3.52,4.7,0.75
bazaryo01,3,4,25,0,0,0,181.0,68,46,4,37,39.0,6.86,1.773,0.289,5.52,5.82,0.95
beachbr01,14,12,48,1,1,0,827.0,227,103,28,280,113.0,3.36,1.233,0.226,9.14,3.69,2.48
beallwa01,5,5,36,1,0,1,372.0,110,61,4,85,120.0,4.43,1.855,0.238,6.17,8.71,0.71
beamal01,1,1,2,2,0,0,54.0,11,13,0,1,15.0,6.5,1.444,0.157,0.5,7.5,0.07
beamer01,0,2,9,1,0,3,74.0,33,31,1,3,25.0,11.31,2.351,-1.32,1.09,9.12,0.12
beamoch01,3,3,27,1,1,0,214.0,64,31,4,45,44.0,3.91,1.514,0.243,5.68,5.55,1.02
beamtj01,4,2,52,0,0,1,191.0,69,38,11,36,36.0,5.37,1.649,0.285,5.09,5.09,1.0
beanbe01,11,7,86,1,0,2,705.0,288,139,21,89,101.0,5.32,1.655,0.303,3.41,3.87,0.88
beanco01,0,1,6,0,0,0,21.0,8,7,0,5,10.0,9.0,2.571,0.296,6.43,12.86,0.5
beardda01,19,20,172,0,0,30,827.0,274,144,37,185,153.0,4.7,1.549,0.257,6.04,5.0,1.21
beardge01,45,38,193,29,7,1,2365.0,791,347,48,259,444.0,3.96,1.567,0.261,2.96,5.07,0.58
beardmi01,4,2,74,0,0,1,354.0,128,49,9,43,56.0,3.74,1.559,0.272,3.28,4.27,0.77
beardra01,0,4,13,0,0,0,174.0,62,24,2,17,30.0,3.72,1.586,0.27,2.64,4.66,0.57
bearega01,5,6,23,2,0,0,299.0,106,57,10,64,57.0,5.15,1.635,0.272,5.78,5.15,1.12
bearnla01,13,21,173,0,0,8,968.0,350,148,31,124,165.0,4.13,1.596,0.276,3.46,4.6,0.75
bearske01,0,2,3,0,0,0,23.0,16,11,2,2,7.0,12.91,3.0,0.421,2.35,8.22,0.29
beaslch01,0,1,22,0,0,0,80.0,26,10,2,14,12.0,3.38,1.425,0.257,4.72,4.05,1.17
beatied01,48,56,109,104,5,0,2838.0,997,387,32,335,381.0,3.68,1.457,0.65,3.19,3.62,0.88
beatope01,4,2,84,0,0,0,280.0,85,45,7,59,46.0,4.34,1.404,0.245,5.69,4.44,1.28
beattbl01,0,0,7,0,0,0,47.0,14,4,1,10,7.0,2.3,1.34,0.233,5.74,4.02,1.43
beattji01,52,87,203,31,7,1,3446.0,1174,532,88,660,515.0,4.17,1.47,0.264,5.17,4.04,1.28
beavabl01,16,20,54,0,0,0,879.0,326,150,46,137,61.0,4.61,1.321,0.282,4.21,1.87,2.25
beazljo01,31,12,76,21,3,3,1122.0,349,125,13,147,164.0,3.01,1.372,0.243,3.54,3.95,0.9
becanbu01,3,8,11,11,0,0,273.0,110,60,5,15,31.0,5.93,1.549,0.284,1.48,3.07,0.48
bechlst01,0,0,3,0,0,0,14.0,6,7,3,3,5.0,13.5,2.357,0.3,5.79,9.64,0.6
bechtge01,7,20,30,25,0,0,738.0,349,113,0,38,19.0,4.13,1.496,-18.368,1.39,0.7,2.0
beckbo01,38,69,265,44,3,6,3102.0,1121,494,63,352,384.0,4.3,1.456,0.269,3.06,3.34,0.92
beckch01,0,0,17,0,0,0,54.0,22,11,2,12,5.0,5.5,1.5,0.297,6.0,2.5,2.4
beckch02,0,1,1,0,0,0,18.0,10,4,0,3,4.0,6.0,2.333,0.385,4.5,6.0,0.75
beckebo01,0,2,6,2,0,0,87.0,38,21,0,10,13.0,6.52,1.759,-2.923,3.1,4.03,0.77
beckech01,3,5,15,5,1,0,241.0,88,35,2,36,36.0,3.92,1.544,0.267,4.03,4.03,1.0
beckejo02,138,106,335,12,6,0,6153.0,1897,884,238,1901,733.0,3.88,1.282,0.245,8.34,3.22,2.59
beckero01,0,0,7,0,0,0,21.0,7,9,3,8,11.0,11.57,2.571,0.259,10.29,14.14,0.73
beckfr01,0,5,5,4,0,0,102.0,50,25,0,18,15.0,6.62,1.912,0.481,4.76,3.97,1.2
beckge01,0,0,1,0,0,0,3.0,1,0,0,0,1.0,0.0,2.0,0.25,0.0,9.0,0.0
becklja01,0,1,1,0,0,0,12.0,9,3,0,2,1.0,6.75,2.5,-9.0,4.5,2.25,2.0
beckmbi01,21,25,90,17,4,2,1320.0,499,234,38,108,123.0,4.79,1.414,0.279,2.21,2.52,0.88
beckmji01,0,2,10,0,0,0,83.0,37,18,3,4,16.0,5.86,1.916,0.301,1.3,5.2,0.25
beckri01,2,1,3,1,1,0,63.0,22,5,1,10,8.0,2.14,1.429,0.275,4.29,3.43,1.25
beckro01,38,45,704,0,0,286,2304.0,703,282,97,644,244.0,3.3,1.233,0.241,7.55,2.86,2.64
beckwjo01,18,19,229,0,0,7,1266.0,432,166,39,319,187.0,3.54,1.467,0.264,6.8,3.99,1.71
becquju01,0,0,2,0,0,0,7.0,5,4,1,0,1.0,15.43,2.571,0.417,0.0,3.86,0.0
bedarer01,71,82,241,1,1,1,3911.0,1242,578,131,1246,579.0,3.99,1.397,0.249,8.6,4.0,2.15
bedgoph01,1,2,10,1,0,0,83.0,23,15,0,12,23.0,4.88,1.663,0.211,3.9,7.48,0.52
bediehu01,59,53,179,57,4,19,2810.0,932,321,15,420,253.0,3.08,1.265,0.263,4.04,2.43,1.66
bednaan01,0,0,5,0,0,0,16.0,14,9,1,3,1.0,15.19,2.812,0.452,5.06,1.69,3.0
bedroca01,1,1,51,0,0,0,158.0,63,34,5,54,36.0,5.81,1.88,0.301,9.23,6.15,1.5
bedrost01,76,79,732,0,0,184,3573.0,1026,447,114,921,620.0,3.38,1.382,0.232,6.96,4.69,1.49
beebefr01,62,83,202,93,9,4,3883.0,1090,412,17,634,580.0,2.86,1.29,0.227,4.41,4.03,1.09
beeched01,0,0,1,0,0,0,18.0,10,8,0,0,3.0,12.0,2.167,-3.333,0.0,4.5,0.0
beechma01,8,22,53,0,0,0,885.0,322,176,52,266,154.0,5.37,1.614,0.277,8.12,4.7,1.73
beechro01,0,2,4,2,0,1,59.0,28,9,0,5,9.0,4.12,1.881,0.337,2.29,4.12,0.56
beeleda01,0,3,5,0,0,0,58.0,24,13,0,13,17.0,6.05,2.121,0.324,6.05,7.91,0.76
beenean01,0,2,6,0,0,0,62.0,31,24,1,11,13.0,10.45,2.129,0.348,4.79,5.66,0.85
beenefr01,12,7,112,0,0,8,864.0,274,116,21,156,137.0,3.62,1.427,0.253,4.88,4.28,1.14
beerscl01,0,0,1,0,0,0,2.0,3,1,0,0,1.0,13.5,6.0,0.5,0.0,13.5,0.0
beggsjo01,48,35,238,23,4,29,2081.0,688,228,39,178,193.0,2.96,1.27,0.255,2.31,2.5,0.92
begleed01,16,27,46,40,0,0,1143.0,427,186,14,148,155.0,4.39,1.528,0.268,3.5,3.66,0.95
behanpe01,7,15,40,9,1,2,567.0,248,100,14,43,74.0,4.76,1.704,0.312,2.05,3.52,0.58
behenri01,3,10,26,0,0,0,278.0,105,63,15,36,48.0,6.12,1.651,0.285,3.5,4.66,0.75
behneme01,0,2,5,0,0,0,30.0,15,5,1,2,10.0,4.5,2.5,0.357,1.8,9.0,0.2
behrmha01,24,17,174,5,2,19,1289.0,427,210,31,189,235.0,4.4,1.541,0.256,3.96,4.92,0.8
beimejo01,29,34,676,0,0,5,2040.0,719,307,66,379,346.0,4.06,1.566,0.282,5.02,4.58,1.1
beirnke01,3,3,46,0,0,0,257.0,89,58,14,63,53.0,6.09,1.658,0.274,6.62,5.57,1.19
belchti01,146,140,394,42,18,5,7328.0,2423,1130,264,1519,961.0,4.16,1.385,0.256,5.6,3.54,1.58
belfimi01,0,0,1,0,0,0,4.0,3,2,2,0,1.0,13.5,3.0,0.5,0.0,6.75,0.0
belinbo01,28,51,146,14,4,2,1996.0,603,303,61,476,393.0,4.1,1.497,0.239,6.44,5.32,1.21
belinst01,41,37,585,0,0,79,2056.0,590,316,85,622,362.0,4.15,1.389,0.232,8.17,4.75,1.72
belisma01,49,55,558,1,0,5,2364.0,884,380,82,600,261.0,4.34,1.453,0.288,6.85,2.98,2.3
belisro01,24,20,341,0,0,12,1018.0,309,145,20,273,183.0,3.85,1.45,0.248,7.24,4.85,1.49
belitto01,1,1,13,0,0,0,38.0,13,9,2,8,7.0,6.39,1.579,0.255,5.68,4.97,1.14
belivje01,1,0,58,0,0,1,135.0,47,20,7,47,26.0,4.0,1.622,0.267,9.4,5.2,1.81
bellaan01,3,1,17,0,0,0,70.0,16,6,4,18,11.0,2.31,1.157,0.198,6.94,4.24,1.64
bellbi01,0,1,5,0,0,0,50.0,16,8,3,4,14.0,4.32,1.8,0.239,2.16,7.56,0.29
bellch01,4,6,12,10,0,0,285.0,99,41,4,20,26.0,3.88,1.316,0.299,1.89,2.46,0.77
bellde01,0,0,1,0,0,0,3.0,3,4,0,0,3.0,36.0,6.0,0.429,0.0,27.0,0.0
beller01,15,18,68,2,0,0,704.0,238,135,38,152,116.0,5.18,1.509,0.261,5.83,4.45,1.31
bellga01,121,117,519,71,9,51,6045.0,1794,825,206,1378,960.0,3.68,1.367,0.236,6.15,4.29,1.44
bellge01,43,79,160,92,17,4,3258.0,1010,344,16,376,323.0,2.85,1.227,0.251,3.12,2.68,1.16
bellhe01,38,32,590,0,0,168,1886.0,584,244,48,637,251.0,3.49,1.328,0.249,9.12,3.59,2.54
bellhi01,32,34,221,14,1,24,1990.0,743,272,34,191,159.0,3.69,1.36,0.278,2.59,2.16,1.2
bellje01,17,11,69,8,0,1,849.0,262,103,17,89,132.0,3.28,1.392,0.249,2.83,4.2,0.67
bellra01,0,0,3,0,0,0,18.0,8,6,1,5,8.0,9.0,2.667,0.333,7.5,12.0,0.62
bellro01,34,37,151,2,0,0,2058.0,757,435,125,421,322.0,5.71,1.573,0.281,5.52,4.22,1.31
belltr01,4,8,54,0,0,0,349.0,161,72,7,76,51.0,5.57,1.822,0.335,5.88,3.95,1.49
belowdu01,2,4,43,0,0,0,234.0,83,37,8,45,26.0,4.27,1.397,0.281,5.19,3.0,1.73
beltrfr01,3,2,67,0,0,1,223.0,74,47,16,68,54.0,5.69,1.722,0.266,8.23,6.54,1.26
beltrom01,0,1,2,0,0,0,21.0,9,7,3,9,9.0,9.0,2.571,0.321,11.57,11.57,1.0
beltrri01,2,3,78,0,0,1,319.0,110,52,13,106,47.0,4.4,1.476,0.261,8.97,3.98,2.26
bendech01,212,127,459,255,40,34,9051.0,2645,823,40,1711,814.0,2.46,1.147,0.284,5.1,2.43,2.1
benesal01,29,28,115,5,1,1,1482.0,493,252,59,401,243.0,4.59,1.49,0.259,7.31,4.43,1.65
benesan01,155,139,403,21,9,1,7516.0,2377,1106,289,2000,1016.0,3.97,1.354,0.248,7.18,3.65,1.97
bengera01,101,130,346,102,12,19,5626.0,2177,941,132,655,628.0,4.52,1.496,0.285,3.14,3.01,1.04
benitar01,40,47,762,0,0,289,2337.0,545,271,95,946,451.0,3.13,1.279,0.197,10.93,5.21,2.1
benjami01,0,0,1,0,0,0,3.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
benneda01,0,0,1,0,0,0,3.0,2,1,0,1,0.0,9.0,2.0,0.4,9.0,0.0,inf
bennede01,43,47,182,28,6,6,2589.0,850,354,98,572,337.0,3.69,1.375,0.256,5.97,3.51,1.7
benneer01,2,0,25,0,0,1,83.0,33,24,7,13,19.0,7.81,1.88,0.295,4.23,6.18,0.68
bennefr01,0,1,5,0,0,0,40.0,16,4,0,1,6.0,2.7,1.65,0.32,0.68,4.05,0.17
benneje01,8,17,179,0,0,3,685.0,244,109,24,154,134.0,4.3,1.655,0.282,6.07,5.28,1.15
bennejo02,2,1,7,0,0,0,57.0,28,18,10,13,10.0,8.53,2.0,0.333,6.16,4.74,1.3
bennesh01,5,7,83,0,0,1,377.0,142,82,14,71,70.0,5.87,1.687,0.282,5.08,5.01,1.01
bennhe01,0,0,1,0,0,0,3.0,0,0,0,1,0.0,0.0,0.0,0.0,9.0,0.0,inf
benoijo01,54,42,661,0,0,50,2911.0,803,414,117,960,440.0,3.84,1.281,0.224,8.9,4.08,2.18
bensoal01,0,1,2,0,0,0,29.0,19,13,0,4,7.0,12.1,2.69,0.413,3.72,6.52,0.57
bensokr01,70,75,206,8,2,0,3731.0,1292,611,152,806,523.0,4.42,1.459,0.27,5.83,3.78,1.54
bentlcy01,2,15,18,16,0,0,462.0,273,105,4,5,12.0,6.14,1.851,-22.75,0.29,0.7,0.42
bentlja01,46,33,138,39,4,9,2142.0,761,318,37,259,278.0,4.01,1.455,0.275,3.26,3.5,0.93
bentoal01,98,88,455,58,10,66,5065.0,1672,686,106,697,748.0,3.66,1.433,0.254,3.72,3.99,0.93
bentola01,127,128,455,122,13,22,6891.0,2559,1029,109,670,716.0,4.03,1.426,0.28,2.63,2.81,0.94
bentoru01,150,144,437,145,24,21,7552.0,2472,863,52,950,807.0,3.09,1.303,0.254,3.4,2.89,1.18
bentosi01,0,0,1,0,0,0,0.0,0,0,0,0,2.0,,inf,,,inf,0.0
bentzch01,0,3,40,0,0,0,89.0,31,25,7,18,28.0,7.58,1.989,0.277,5.46,8.49,0.64
benzjo01,76,75,251,75,17,3,4079.0,1225,367,16,539,358.0,2.43,1.164,0.245,3.57,2.37,1.51
bereja01,71,65,211,4,0,0,3333.0,1095,634,145,920,680.0,5.14,1.598,0.257,7.45,5.51,1.35
berenbr01,44,55,142,13,5,0,2345.0,730,350,32,607,444.0,4.03,1.502,0.246,6.99,5.11,1.37
berenju01,67,62,490,5,2,32,3616.0,1034,522,116,975,677.0,3.9,1.42,0.23,7.28,5.06,1.44
bergebr02,19,25,102,4,1,0,1272.0,467,217,55,225,149.0,4.61,1.453,0.281,4.78,3.16,1.51
bergehe01,32,29,90,42,5,1,1797.0,504,173,3,337,196.0,2.6,1.169,0.238,5.06,2.94,1.72
bergju01,0,1,60,0,0,0,192.0,66,29,4,27,34.0,4.08,1.562,0.267,3.8,4.78,0.79
bergmch01,6,6,40,0,0,0,369.0,157,72,17,68,29.0,5.27,1.512,0.313,4.98,2.12,2.34
bergmdu01,0,0,1,0,0,0,6.0,4,3,0,1,1.0,13.5,2.5,0.444,4.5,4.5,1.0
bergmja01,12,24,155,1,0,0,1169.0,400,218,65,299,184.0,5.04,1.499,0.27,6.91,4.25,1.62
bergmse01,39,47,196,5,2,0,2251.0,912,440,99,455,316.0,5.28,1.637,0.3,5.46,3.79,1.44
berkeja01,10,20,110,0,0,0,746.0,320,148,39,163,106.0,5.36,1.713,0.315,5.9,3.84,1.54
berlyja01,10,13,65,6,2,2,646.0,245,120,17,66,105.0,5.02,1.625,0.284,2.76,4.39,0.63
bernadw01,4,8,115,0,0,6,528.0,196,81,10,92,95.0,4.14,1.653,0.285,4.7,4.86,0.97
bernajo01,0,0,1,0,0,0,3.0,1,0,0,2,2.0,0.0,3.0,0.25,18.0,18.0,1.0
bernavi01,1,1,15,0,0,0,61.0,23,12,4,6,11.0,5.31,1.672,0.295,2.66,4.87,0.55
bernead01,11,27,150,0,0,0,1128.0,430,247,58,247,161.0,5.91,1.572,0.291,5.91,3.85,1.53
bernhbi01,116,82,231,175,14,3,5376.0,1860,605,26,545,393.0,3.04,1.257,1.034,2.74,1.97,1.39
bernhwa01,0,0,1,0,0,0,2.0,0,0,0,1,0.0,0.0,0.0,0.0,13.5,0.0,inf
berryjo03,21,22,133,0,0,18,882.0,246,80,14,117,90.0,2.45,1.143,0.219,3.58,2.76,1.3
