,g,ab,r,h,double,triple,hr,rbi,sb,cs,so,g_idp,BB,SAC,TB,XBH,AVG,OBP,SLG,OPS,VOTE%,inducted
tebeapu01,2.0,6.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.5,0.625,0.5,1.125,,
teeddi01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
teixema01,1746.0,6549.0,1056.0,1783.0,392.0,18.0,394.0,1254.0,24.0,7.0,1336.0,151.0,1070.0,62.0,3393.0,804.0,0.272,0.371,0.518,0.889,,
tejadmi01,2171.0,8434.0,1230.0,2407.0,468.0,23.0,307.0,1302.0,85.0,38.0,1079.0,277.0,748.0,94.0,3842.0,798.0,0.285,0.34,0.456,0.7959999999999999,,
tejadru01,580.0,1931.0,198.0,493.0,99.0,1.0,10.0,148.0,16.0,11.0,328.0,34.0,242.0,34.0,624.0,110.0,0.255,0.33299999999999996,0.32299999999999995,0.6559999999999999,,
tejadwi01,18.0,40.0,2.0,10.0,3.0,0.0,0.0,4.0,0.0,0.0,12.0,1.0,3.0,1.0,13.0,3.0,0.25,0.295,0.325,0.62,,
tekotbl01,50.0,80.0,5.0,15.0,2.0,1.0,1.0,3.0,4.0,4.0,34.0,0.0,8.0,3.0,22.0,4.0,0.188,0.253,0.275,0.528,,
telisto01,41.0,106.0,9.0,23.0,2.0,0.0,0.0,10.0,0.0,0.0,14.0,4.0,6.0,1.0,25.0,2.0,0.217,0.257,0.23600000000000002,0.493,,
templga01,2079.0,7721.0,893.0,2096.0,329.0,106.0,70.0,728.0,242.0,129.0,1092.0,167.0,528.0,103.0,2847.0,505.0,0.271,0.314,0.369,0.6829999999999999,0.00422832980972516,0.0
templjo01,1420.0,5218.0,720.0,1484.0,208.0,36.0,22.0,395.0,140.0,48.0,338.0,79.0,666.0,156.0,1830.0,266.0,0.284,0.35600000000000004,0.35100000000000003,0.7070000000000001,0.0,0.0
tenacge01,1555.0,4390.0,653.0,1060.0,179.0,20.0,201.0,674.0,36.0,42.0,998.0,77.0,1133.0,60.0,1882.0,400.0,0.24100000000000002,0.39299999999999996,0.429,0.8220000000000001,0.0022371364653243847,0.0
tennato01,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
tennefr01,37.0,139.0,18.0,30.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,35.0,4.0,0.21600000000000003,0.248,0.252,0.5,,
tennefr02,1994.0,7595.0,1278.0,2231.0,270.0,77.0,22.0,688.0,285.0,0.0,43.0,0.0,937.0,275.0,2721.0,369.0,0.294,0.36,0.358,0.718,0.03053435114503817,0.0
tepedfr01,265.0,507.0,50.0,122.0,13.0,1.0,6.0,58.0,4.0,5.0,61.0,18.0,40.0,7.0,155.0,20.0,0.24100000000000002,0.292,0.306,0.598,,
tepsijo01,15.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.0,0.16699999999999998,,
terdojo01,92.0,145.0,17.0,32.0,10.0,1.0,1.0,10.0,1.0,0.0,41.0,3.0,18.0,1.0,47.0,12.0,0.221,0.305,0.324,0.629,,
terreje01,657.0,1626.0,218.0,412.0,48.0,11.0,4.0,125.0,50.0,23.0,160.0,43.0,84.0,58.0,494.0,63.0,0.253,0.281,0.304,0.585,,
terrelu01,243.0,551.0,66.0,129.0,23.0,1.0,14.0,52.0,17.0,10.0,161.0,11.0,71.0,5.0,196.0,38.0,0.23399999999999999,0.319,0.35600000000000004,0.675,,
terreto01,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.5,,
terry01,6.0,22.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.182,0.182,0.273,0.455,,
terrybi01,1721.0,6428.0,1120.0,2193.0,373.0,112.0,154.0,1078.0,56.0,6.0,449.0,38.0,546.0,137.0,3252.0,639.0,0.341,0.385,0.506,0.8909999999999999,0.7738095238095238,1.0
terryze01,640.0,2327.0,254.0,605.0,90.0,24.0,2.0,216.0,32.0,40.0,133.0,0.0,198.0,141.0,749.0,116.0,0.26,0.301,0.322,0.623,,
terwiwa01,666.0,2091.0,271.0,501.0,93.0,10.0,22.0,162.0,31.0,14.0,296.0,48.0,259.0,47.0,680.0,125.0,0.24,0.317,0.325,0.642,0.0,0.0
teschal01,8.0,7.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.28600000000000003,0.28600000000000003,0.429,0.715,,
tettedi01,29.0,80.0,12.0,12.0,1.0,2.0,1.0,10.0,0.0,1.0,17.0,0.0,18.0,5.0,20.0,4.0,0.15,0.29100000000000004,0.25,0.541,,
tettlmi01,1485.0,4698.0,711.0,1132.0,210.0,16.0,245.0,732.0,23.0,29.0,1307.0,86.0,1051.0,68.0,2109.0,471.0,0.24100000000000002,0.375,0.449,0.8240000000000001,0.0,0.0
teufeti01,1073.0,3112.0,415.0,789.0,185.0,12.0,86.0,379.0,23.0,19.0,531.0,85.0,422.0,51.0,1256.0,283.0,0.254,0.33799999999999997,0.40399999999999997,0.742,0.0,0.0
textoge01,25.0,63.0,3.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,4.0,0.0,12.0,0.0,0.19,0.239,0.19,0.429,,
thackmo01,158.0,260.0,20.0,46.0,7.0,0.0,2.0,20.0,1.0,2.0,81.0,7.0,50.0,1.0,59.0,9.0,0.177,0.309,0.22699999999999998,0.536,,
thakeal01,18.0,78.0,14.0,23.0,2.0,2.0,0.0,15.0,2.0,0.0,2.0,0.0,0.0,0.0,29.0,4.0,0.295,0.295,0.37200000000000005,0.667,,
thameer01,181.0,633.0,85.0,158.0,36.0,8.0,21.0,62.0,3.0,2.0,175.0,14.0,44.0,7.0,273.0,65.0,0.25,0.295,0.431,0.726,,
thamema01,640.0,1827.0,256.0,450.0,83.0,4.0,115.0,301.0,3.0,9.0,510.0,30.0,177.0,16.0,886.0,202.0,0.24600000000000002,0.31,0.485,0.795,,
theobro01,251.0,779.0,95.0,193.0,23.0,2.0,2.0,42.0,11.0,15.0,77.0,15.0,116.0,33.0,226.0,27.0,0.248,0.33299999999999996,0.29,0.623,,
theodge01,105.0,192.0,21.0,42.0,5.0,0.0,2.0,16.0,1.0,0.0,27.0,14.0,20.0,11.0,53.0,7.0,0.21899999999999997,0.278,0.276,0.5539999999999999,,
theriry01,899.0,3246.0,446.0,911.0,138.0,18.0,17.0,257.0,121.0,49.0,383.0,89.0,312.0,64.0,1136.0,173.0,0.281,0.33799999999999997,0.35,0.688,,
theveto01,1229.0,4164.0,380.0,1030.0,124.0,32.0,2.0,456.0,23.0,3.0,222.0,52.0,221.0,99.0,1224.0,158.0,0.247,0.27899999999999997,0.294,0.573,0.011904761904761904,0.0
thigpcu01,57.0,118.0,15.0,27.0,5.0,0.0,1.0,12.0,2.0,0.0,25.0,4.0,10.0,3.0,35.0,6.0,0.22899999999999998,0.282,0.297,0.579,,
tholejo01,428.0,1218.0,92.0,303.0,50.0,3.0,8.0,104.0,2.0,5.0,186.0,38.0,142.0,16.0,383.0,61.0,0.249,0.32299999999999995,0.314,0.637,,
thomaan01,577.0,2103.0,182.0,493.0,76.0,4.0,42.0,228.0,22.0,18.0,301.0,66.0,75.0,20.0,703.0,122.0,0.23399999999999999,0.258,0.33399999999999996,0.5920000000000001,,
thomaar01,20.0,70.0,4.0,12.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,1.0,14.0,1.0,0.171,0.22399999999999998,0.2,0.424,,
thomabi01,6.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.11800000000000001,0.16699999999999998,0.11800000000000001,0.285,,
thomabu02,14.0,20.0,3.0,7.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,10.0,1.0,0.35,0.35,0.5,0.85,,
thomach01,113.0,282.0,39.0,73.0,8.0,4.0,7.0,32.0,3.0,2.0,53.0,3.0,48.0,1.0,110.0,19.0,0.259,0.366,0.39,0.7559999999999999,,
thomacl02,249.0,709.0,95.0,165.0,38.0,4.0,13.0,65.0,6.0,3.0,211.0,8.0,83.0,4.0,250.0,55.0,0.233,0.312,0.353,0.665,,
thomada01,54.0,175.0,24.0,48.0,8.0,3.0,6.0,26.0,1.0,4.0,39.0,2.0,28.0,1.0,80.0,17.0,0.27399999999999997,0.373,0.457,0.83,,
thomade01,1597.0,4677.0,585.0,1163.0,154.0,54.0,43.0,370.0,140.0,92.0,593.0,73.0,513.0,110.0,1554.0,251.0,0.249,0.316,0.332,0.648,0.0,0.0
thomafr02,247.0,859.0,88.0,193.0,19.0,14.0,4.0,45.0,24.0,5.0,90.0,0.0,89.0,35.0,252.0,37.0,0.225,0.287,0.293,0.58,,
thomafr03,1766.0,6285.0,792.0,1671.0,262.0,31.0,286.0,962.0,15.0,22.0,894.0,191.0,590.0,96.0,2853.0,579.0,0.266,0.324,0.45399999999999996,0.778,0.0,0.0
thomafr04,2322.0,8199.0,1494.0,2468.0,495.0,12.0,521.0,1704.0,32.0,23.0,1397.0,225.0,1922.0,121.0,4550.0,1028.0,0.301,0.429,0.555,0.9840000000000001,0.8371278458844134,1.0
thomaga01,900.0,2373.0,315.0,591.0,103.0,25.0,61.0,294.0,50.0,16.0,463.0,34.0,325.0,33.0,927.0,189.0,0.249,0.335,0.391,0.726,0.0,0.0
thomage01,685.0,1688.0,203.0,430.0,71.0,9.0,46.0,202.0,13.0,12.0,343.0,31.0,160.0,21.0,657.0,126.0,0.255,0.316,0.389,0.705,0.0,0.0
thomago01,1436.0,4677.0,681.0,1051.0,212.0,13.0,268.0,782.0,50.0,49.0,1339.0,84.0,756.0,94.0,2093.0,493.0,0.225,0.327,0.44799999999999995,0.775,0.0,0.0
thomahe01,74.0,235.0,27.0,52.0,11.0,4.0,1.0,15.0,7.0,3.0,18.0,0.0,21.0,4.0,74.0,16.0,0.221,0.281,0.315,0.596,,
thomair01,484.0,1352.0,124.0,327.0,46.0,17.0,3.0,155.0,20.0,0.0,8.0,0.0,104.0,29.0,416.0,66.0,0.242,0.29,0.308,0.598,0.0038167938931297713,0.0
thomaki01,137.0,223.0,35.0,52.0,9.0,3.0,7.0,32.0,0.0,1.0,40.0,11.0,36.0,0.0,88.0,19.0,0.233,0.34,0.395,0.735,,
thomale02,95.0,269.0,32.0,57.0,11.0,1.0,1.0,27.0,2.0,1.0,25.0,9.0,45.0,14.0,73.0,13.0,0.212,0.311,0.271,0.5820000000000001,,
thomale03,1027.0,3324.0,405.0,847.0,111.0,22.0,106.0,428.0,25.0,11.0,397.0,85.0,399.0,42.0,1320.0,239.0,0.255,0.331,0.397,0.728,0.0,0.0
thomapi01,481.0,1035.0,88.0,245.0,27.0,8.0,2.0,102.0,12.0,2.0,82.0,0.0,123.0,40.0,294.0,37.0,0.237,0.307,0.284,0.591,0.0,0.0
thomara01,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.6659999999999999,,
thomare01,8.0,30.0,5.0,8.0,3.0,0.0,1.0,5.0,0.0,1.0,5.0,0.0,5.0,1.0,14.0,4.0,0.267,0.361,0.467,0.828,,
thomaro01,1470.0,5296.0,1011.0,1537.0,100.0,53.0,7.0,299.0,244.0,0.0,11.0,0.0,1113.0,166.0,1764.0,160.0,0.29,0.40299999999999997,0.33299999999999996,0.736,0.0,0.0
thomava01,252.0,626.0,56.0,144.0,20.0,3.0,12.0,60.0,2.0,1.0,79.0,25.0,51.0,8.0,206.0,35.0,0.23,0.285,0.32899999999999996,0.614,,
thomawa01,5.0,13.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.154,0.294,0.154,0.44799999999999995,,
thomeji01,2543.0,8422.0,1583.0,2328.0,451.0,26.0,612.0,1699.0,19.0,20.0,2548.0,165.0,1989.0,75.0,4667.0,1089.0,0.276,0.41200000000000003,0.5539999999999999,0.966,,
thompan01,11.0,41.0,3.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.098,0.098,0.146,0.244,,
thompan02,2.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.16699999999999998,0.444,0.16699999999999998,0.611,,
thompbo01,64.0,120.0,23.0,27.0,3.0,3.0,2.0,12.0,7.0,2.0,26.0,0.0,12.0,5.0,42.0,8.0,0.225,0.285,0.35,0.635,,
thompda01,694.0,2218.0,189.0,550.0,70.0,11.0,15.0,194.0,8.0,11.0,235.0,64.0,134.0,65.0,687.0,96.0,0.248,0.28300000000000003,0.31,0.593,,
thompdo01,217.0,307.0,52.0,67.0,8.0,0.0,1.0,19.0,4.0,11.0,32.0,7.0,34.0,2.0,78.0,9.0,0.218,0.294,0.254,0.5479999999999999,,
thompfr01,1.0,5.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.4,0.8,,
thompfr02,22.0,53.0,7.0,9.0,0.0,0.0,0.0,5.0,1.0,1.0,10.0,0.0,14.0,0.0,9.0,0.0,0.17,0.34299999999999997,0.17,0.513,,
thompfr03,669.0,2560.0,400.0,762.0,149.0,34.0,13.0,249.0,69.0,1.0,143.0,0.0,220.0,76.0,1018.0,196.0,0.298,0.344,0.39799999999999996,0.742,,
thompha02,933.0,3003.0,492.0,801.0,104.0,34.0,129.0,482.0,33.0,15.0,337.0,46.0,521.0,50.0,1360.0,267.0,0.267,0.37,0.45299999999999996,0.823,,
thompja01,1418.0,4802.0,640.0,1253.0,204.0,12.0,208.0,782.0,8.0,7.0,862.0,113.0,895.0,59.0,2105.0,424.0,0.261,0.373,0.43799999999999994,0.8109999999999999,0.0,0.0
thompja02,13.0,49.0,4.0,11.0,4.0,0.0,2.0,6.0,0.0,0.0,14.0,0.0,1.0,1.0,21.0,6.0,0.22399999999999998,0.235,0.429,0.664,,
thompke01,41.0,65.0,9.0,14.0,6.0,0.0,1.0,9.0,2.0,0.0,22.0,0.0,9.0,1.0,23.0,7.0,0.215,0.307,0.354,0.6609999999999999,,
thompmi02,1359.0,3761.0,491.0,1029.0,156.0,37.0,47.0,357.0,214.0,66.0,635.0,60.0,404.0,36.0,1400.0,240.0,0.27399999999999997,0.341,0.37200000000000005,0.713,0.0,0.0
thompri02,29.0,23.0,6.0,2.0,0.0,0.0,0.0,1.0,7.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,0.087,0.16,0.087,0.247,,
thompro01,1304.0,4612.0,671.0,1187.0,238.0,39.0,119.0,458.0,103.0,62.0,987.0,72.0,513.0,118.0,1860.0,396.0,0.257,0.324,0.40299999999999997,0.727,0.0,0.0
thompry01,416.0,1257.0,165.0,305.0,71.0,6.0,52.0,176.0,9.0,12.0,347.0,37.0,122.0,18.0,544.0,129.0,0.243,0.306,0.433,0.7390000000000001,,
thompsa01,1407.0,5984.0,1256.0,1979.0,340.0,160.0,127.0,1299.0,229.0,0.0,226.0,0.0,513.0,5.0,3020.0,627.0,0.331,0.38299999999999995,0.505,0.888,0.0,0.0
thompsc01,626.0,1273.0,132.0,333.0,52.0,9.0,5.0,110.0,17.0,13.0,141.0,39.0,109.0,19.0,418.0,66.0,0.262,0.315,0.32799999999999996,0.643,,
thompsh01,48.0,79.0,12.0,16.0,2.0,1.0,0.0,4.0,2.0,1.0,20.0,0.0,19.0,1.0,20.0,3.0,0.203,0.354,0.253,0.607,,
thompti01,187.0,517.0,49.0,123.0,24.0,2.0,8.0,47.0,2.0,4.0,52.0,7.0,48.0,2.0,175.0,34.0,0.23800000000000002,0.302,0.33799999999999997,0.64,,
thompto02,397.0,1107.0,142.0,294.0,34.0,4.0,9.0,119.0,7.0,0.0,63.0,28.0,115.0,29.0,363.0,47.0,0.266,0.327,0.32799999999999996,0.655,,
thomptr01,44.0,122.0,17.0,36.0,8.0,3.0,5.0,16.0,1.0,0.0,26.0,3.0,13.0,0.0,65.0,16.0,0.295,0.363,0.5329999999999999,0.8959999999999999,,
thomptu01,25.0,102.0,10.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,24.0,3.0,0.20600000000000002,0.221,0.235,0.456,,
thomsbo01,1779.0,6305.0,903.0,1705.0,267.0,74.0,264.0,1026.0,38.0,20.0,804.0,159.0,616.0,59.0,2912.0,605.0,0.27,0.33299999999999996,0.462,0.795,0.04593639575971732,0.0
thondi01,1387.0,4449.0,496.0,1176.0,193.0,42.0,71.0,435.0,167.0,63.0,658.0,77.0,408.0,65.0,1666.0,306.0,0.264,0.322,0.374,0.696,0.0,0.0
thoneja01,264.0,912.0,112.0,216.0,23.0,12.0,3.0,73.0,42.0,0.0,0.0,0.0,40.0,14.0,272.0,38.0,0.237,0.265,0.298,0.563,,
thormsc01,175.0,415.0,50.0,92.0,29.0,0.0,16.0,50.0,2.0,1.0,91.0,6.0,25.0,3.0,169.0,45.0,0.222,0.264,0.40700000000000003,0.6709999999999999,,
thornan01,1565.0,5291.0,792.0,1342.0,244.0,22.0,253.0,895.0,48.0,37.0,851.0,129.0,986.0,85.0,2389.0,519.0,0.254,0.366,0.452,0.818,0.0047281323877068565,0.0
thornlo01,95.0,89.0,29.0,22.0,2.0,1.0,1.0,9.0,3.0,1.0,25.0,3.0,5.0,0.0,29.0,4.0,0.247,0.287,0.326,0.613,,
thornot01,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
thorpbo01,110.0,331.0,22.0,83.0,9.0,3.0,3.0,32.0,3.0,2.0,48.0,7.0,7.0,5.0,107.0,15.0,0.251,0.262,0.32299999999999995,0.585,,
thorpji01,289.0,698.0,91.0,176.0,20.0,18.0,7.0,82.0,29.0,2.0,122.0,0.0,33.0,18.0,253.0,45.0,0.252,0.27899999999999997,0.36200000000000004,0.6409999999999999,,
thrasbu01,30.0,106.0,9.0,27.0,4.0,2.0,0.0,6.0,0.0,0.0,13.0,0.0,6.0,6.0,35.0,6.0,0.255,0.28,0.33,0.61,,
thronfa01,521.0,1302.0,152.0,307.0,48.0,12.0,29.0,137.0,23.0,14.0,284.0,15.0,144.0,14.0,466.0,89.0,0.23600000000000002,0.309,0.358,0.667,,
thronma01,480.0,1186.0,143.0,281.0,37.0,8.0,53.0,170.0,3.0,4.0,295.0,24.0,138.0,14.0,493.0,98.0,0.237,0.313,0.41600000000000004,0.7290000000000001,,
thurmbo01,334.0,663.0,106.0,163.0,18.0,11.0,35.0,106.0,1.0,4.0,112.0,17.0,72.0,3.0,308.0,64.0,0.24600000000000002,0.318,0.465,0.7829999999999999,,
thurmga01,424.0,798.0,121.0,194.0,27.0,6.0,2.0,64.0,65.0,18.0,187.0,13.0,63.0,18.0,239.0,35.0,0.243,0.292,0.299,0.591,,
thursjo01,184.0,337.0,34.0,76.0,20.0,5.0,1.0,27.0,5.0,2.0,67.0,9.0,45.0,7.0,109.0,26.0,0.226,0.311,0.32299999999999995,0.634,,
tiemeed01,9.0,19.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,0.263,0.364,0.316,0.68,,
tiernbi01,2.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.125,0.222,0.125,0.34700000000000003,,
tiernco01,630.0,2299.0,266.0,681.0,119.0,30.0,31.0,331.0,28.0,31.0,187.0,0.0,122.0,68.0,953.0,180.0,0.29600000000000004,0.32299999999999995,0.415,0.738,,
tiernmi01,1476.0,5906.0,1313.0,1834.0,256.0,162.0,106.0,851.0,428.0,0.0,318.0,0.0,788.0,22.0,2732.0,524.0,0.311,0.39,0.46299999999999997,0.853,0.0,0.0
tiffete01,97.0,243.0,20.0,55.0,13.0,1.0,5.0,29.0,1.0,1.0,26.0,14.0,19.0,1.0,85.0,19.0,0.226,0.281,0.35,0.631,,
tillejo01,41.0,138.0,9.0,19.0,4.0,1.0,0.0,4.0,0.0,0.0,11.0,0.0,10.0,0.0,25.0,5.0,0.138,0.196,0.18100000000000002,0.377,,
tillmbo01,775.0,2329.0,189.0,540.0,68.0,10.0,79.0,282.0,1.0,0.0,510.0,62.0,266.0,23.0,865.0,157.0,0.23199999999999998,0.308,0.371,0.679,0.0,0.0
tillmru01,38.0,56.0,11.0,13.0,2.0,0.0,2.0,9.0,3.0,0.0,16.0,0.0,5.0,0.0,21.0,4.0,0.23199999999999998,0.295,0.375,0.67,,
timmooz01,186.0,405.0,62.0,95.0,20.0,1.0,20.0,60.0,4.0,1.0,82.0,11.0,36.0,2.0,177.0,41.0,0.235,0.29600000000000004,0.43700000000000006,0.733,,
timpncl01,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
tinglro01,278.0,563.0,52.0,110.0,27.0,3.0,10.0,55.0,2.0,5.0,165.0,14.0,58.0,20.0,173.0,40.0,0.195,0.262,0.307,0.569,0.0,0.0
tinkejo01,1804.0,6434.0,774.0,1687.0,263.0,114.0,31.0,782.0,336.0,0.0,149.0,0.0,426.0,285.0,2271.0,408.0,0.262,0.29600000000000004,0.353,0.649,0.19838056680161945,0.0
tinslle01,361.0,870.0,131.0,210.0,34.0,4.0,13.0,79.0,41.0,20.0,231.0,21.0,94.0,17.0,291.0,51.0,0.24100000000000002,0.31,0.33399999999999996,0.644,,
tippeji01,110.0,468.0,69.0,116.0,14.0,1.0,0.0,39.0,1.0,1.0,13.0,0.0,2.0,0.0,132.0,15.0,0.248,0.251,0.282,0.5329999999999999,,
tiptoer01,501.0,1626.0,212.0,439.0,80.0,19.0,22.0,151.0,20.0,0.0,127.0,44.0,230.0,32.0,623.0,121.0,0.27,0.354,0.38299999999999995,0.737,,
tiptojo01,417.0,1117.0,116.0,264.0,36.0,5.0,29.0,125.0,3.0,3.0,142.0,25.0,197.0,10.0,397.0,70.0,0.23600000000000002,0.348,0.355,0.703,,
tischto01,82.0,116.0,8.0,21.0,2.0,0.0,1.0,6.0,0.0,0.0,18.0,3.0,20.0,2.0,26.0,3.0,0.18100000000000002,0.297,0.22399999999999998,0.521,,
titusjo01,1402.0,4960.0,738.0,1401.0,253.0,72.0,38.0,561.0,140.0,0.0,116.0,0.0,714.0,144.0,1912.0,363.0,0.282,0.364,0.385,0.7490000000000001,0.0,0.0
tobinbi01,38.0,152.0,15.0,24.0,1.0,1.0,0.0,11.0,0.0,0.0,25.0,0.0,4.0,0.0,27.0,2.0,0.158,0.179,0.17800000000000002,0.35700000000000004,,
tobinja01,1619.0,6174.0,936.0,1906.0,294.0,99.0,64.0,581.0,147.0,62.0,267.0,0.0,537.0,161.0,2590.0,457.0,0.309,0.35600000000000004,0.42,0.7759999999999999,0.0,0.0
tobinjo01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
tobinjo02,84.0,278.0,25.0,70.0,6.0,2.0,0.0,21.0,2.0,6.0,24.0,6.0,28.0,5.0,80.0,8.0,0.252,0.315,0.28800000000000003,0.603,,
tocajo01,25.0,27.0,4.0,7.0,1.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,1.0,0.259,0.259,0.29600000000000004,0.555,,
toddal01,863.0,2785.0,286.0,768.0,119.0,29.0,35.0,366.0,18.0,0.0,243.0,84.0,125.0,29.0,1050.0,183.0,0.276,0.304,0.377,0.6809999999999999,0.0,0.0
todtph01,957.0,3415.0,372.0,880.0,183.0,58.0,57.0,453.0,29.0,21.0,229.0,0.0,230.0,120.0,1350.0,298.0,0.258,0.295,0.395,0.69,,
tolanbo01,1282.0,4238.0,572.0,1121.0,173.0,34.0,86.0,497.0,193.0,100.0,587.0,91.0,350.0,103.0,1620.0,293.0,0.265,0.314,0.382,0.696,0.0,0.0
tolbema01,247.0,605.0,76.0,139.0,27.0,9.0,3.0,54.0,17.0,6.0,105.0,10.0,53.0,23.0,193.0,39.0,0.23,0.282,0.319,0.601,,
tolenjo01,44.0,54.0,6.0,14.0,4.0,0.0,1.0,6.0,0.0,0.0,9.0,2.0,4.0,1.0,21.0,5.0,0.259,0.305,0.389,0.6940000000000001,,
tollest01,182.0,331.0,39.0,81.0,18.0,3.0,6.0,29.0,6.0,1.0,84.0,6.0,26.0,6.0,123.0,27.0,0.245,0.295,0.37200000000000005,0.667,,
tollewa01,863.0,2322.0,301.0,559.0,60.0,17.0,9.0,133.0,108.0,41.0,384.0,40.0,227.0,64.0,680.0,86.0,0.24100000000000002,0.301,0.293,0.594,0.0,0.0
tolmati01,132.0,196.0,21.0,33.0,10.0,0.0,5.0,24.0,1.0,3.0,31.0,3.0,27.0,6.0,58.0,15.0,0.168,0.262,0.29600000000000004,0.5579999999999999,,
tolsoch01,144.0,275.0,23.0,78.0,16.0,1.0,4.0,45.0,1.0,0.0,39.0,0.0,28.0,9.0,108.0,21.0,0.284,0.34,0.39299999999999996,0.733,,
tomasya01,118.0,406.0,40.0,111.0,19.0,3.0,9.0,48.0,5.0,2.0,110.0,16.0,19.0,1.0,163.0,31.0,0.273,0.305,0.401,0.706,,
tombean01,192.0,305.0,40.0,71.0,6.0,2.0,11.0,38.0,6.0,1.0,103.0,5.0,32.0,2.0,114.0,19.0,0.233,0.304,0.374,0.6779999999999999,,
tomerge01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
tomlike01,54.0,178.0,23.0,54.0,6.0,3.0,2.0,20.0,5.0,4.0,40.0,3.0,15.0,0.0,72.0,11.0,0.303,0.358,0.40399999999999997,0.762,,
tomneph01,254.0,882.0,148.0,205.0,32.0,12.0,5.0,100.0,64.0,0.0,47.0,0.0,104.0,0.0,276.0,49.0,0.23199999999999998,0.313,0.313,0.626,,
tonismi01,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14300000000000002,0.0,0.14300000000000002,,
tonneto01,2.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.2,0.28600000000000003,0.4,0.6859999999999999,,
toolebe01,196.0,698.0,89.0,151.0,17.0,8.0,3.0,66.0,30.0,0.0,84.0,0.0,74.0,17.0,193.0,28.0,0.21600000000000003,0.285,0.27699999999999997,0.562,,
toporsp01,546.0,1566.0,223.0,437.0,76.0,22.0,9.0,151.0,22.0,9.0,93.0,0.0,164.0,47.0,584.0,107.0,0.27899999999999997,0.33799999999999997,0.373,0.711,,
torboje01,574.0,1391.0,78.0,297.0,42.0,3.0,8.0,101.0,3.0,6.0,189.0,36.0,136.0,27.0,369.0,53.0,0.214,0.27899999999999997,0.265,0.544,0.0,0.0
