player_id,w,l,g,cg,sho,sv,ipouts,h,er,hr,so,BB,ERA,WHIP,BAA,K/9,BB/9,K/BB,VOTE%,inducted
edmonbr01,9,12,121,0,0,1,510.0,182,94,21,98,100.0,4.98,1.659,0.275,5.19,5.29,0.98,0.0,0.0
edmonge01,0,0,8,0,0,0,42.0,22,15,1,3,9.0,9.64,2.214,0.361,1.93,5.79,0.33,0.0,0.0
edmonpa01,1,6,14,1,0,0,263.0,72,36,5,46,47.0,3.7,1.357,0.22399999999999998,4.72,4.83,0.98,0.0,0.0
edmonsa01,0,0,1,0,0,0,9.0,8,3,0,0,1.0,9.0,3.0,0.47100000000000003,0.0,3.0,0.0,0.0,0.0
edwar01,0,1,1,0,0,0,6.0,4,2,0,0,0.0,9.0,2.0,inf,0.0,0.0,0.0,0.0,0.0
edwarca01,0,0,5,0,0,0,14.0,3,2,0,4,3.0,3.86,1.286,0.188,7.71,5.79,1.33,0.0,0.0
edwarfo01,6,9,56,4,0,0,510.0,193,90,4,60,89.0,4.76,1.659,0.278,3.18,4.71,0.67,0.0,0.0
edwarji01,26,37,145,23,6,4,1753.0,666,284,18,211,291.0,4.37,1.6380000000000001,0.281,3.25,4.48,0.73,0.0,0.0
edwarsh01,0,0,1,0,0,0,9.0,4,1,0,1,1.0,3.0,1.6669999999999998,0.33299999999999996,3.0,3.0,1.0,0.0,0.0
eellsha01,4,5,14,6,1,0,259.0,77,25,1,35,52.0,2.61,1.494,-1.4809999999999999,3.65,5.42,0.67,0.0,0.0
egandi02,1,2,74,0,0,2,304.0,109,58,13,68,53.0,5.15,1.599,0.268,6.04,4.71,1.28,0.0,0.0
eganji01,4,6,12,10,0,0,300.0,133,46,2,20,24.0,4.14,1.57,0.315,1.8,2.16,0.83,0.0,0.0
eganri01,0,0,1,0,0,0,15.0,8,6,1,2,2.0,10.8,2.0,-4.0,3.6,3.6,1.0,0.0,0.0
eganwi01,8,26,42,27,0,0,839.0,309,119,5,52,83.0,3.83,1.402,0.327,1.67,2.67,0.63,0.0,0.0
ehmkeho01,166,166,427,199,20,14,8462.0,2873,1174,103,1030,1179.0,3.75,1.4369999999999998,0.263,3.29,3.76,0.87,0.044609665427509285,0.0
ehretre01,139,167,362,260,14,4,8263.0,3172,1229,63,848,872.0,4.02,1.4680000000000002,0.9570000000000001,2.77,2.85,0.97,0.0,0.0
ehrharu01,22,34,193,22,3,10,1762.0,633,271,26,128,209.0,4.15,1.4340000000000002,0.271,1.96,3.2,0.61,0.0,0.0
eicheju01,26,36,125,14,1,0,1810.0,575,275,50,281,311.0,4.1,1.469,0.251,4.19,4.64,0.9,0.0,0.0
eichhma01,48,43,563,0,0,32,2657.0,825,295,49,640,373.0,3.0,1.3530000000000002,0.248,6.5,3.79,1.72,0.0,0.0
eickhje01,3,3,8,0,0,0,153.0,40,15,5,49,13.0,2.65,1.0390000000000001,0.212,8.65,2.29,3.77,0.0,0.0
eilanda01,12,27,92,0,0,0,1119.0,465,238,46,153,141.0,5.74,1.625,0.301,3.69,3.4,1.09,0.0,0.0
eilerda01,8,6,81,0,0,3,370.0,146,61,14,52,49.0,4.45,1.581,0.297,3.79,3.58,1.06,0.0,0.0
eischjo01,11,9,324,0,0,3,889.0,297,121,25,244,189.0,3.67,1.64,0.268,7.41,5.74,1.29,0.0,0.0
eisenha01,25,27,165,11,1,14,1436.0,550,204,30,157,118.0,3.84,1.396,0.28300000000000003,2.95,2.22,1.33,0.0,0.0
eiteled01,1,6,9,6,0,0,190.0,84,47,3,24,42.0,6.68,1.989,-2.0,3.41,5.97,0.57,0.0,0.0
ekstrmi01,0,3,51,0,0,0,183.0,69,38,6,45,31.0,5.61,1.639,0.295,6.64,4.57,1.45,0.0,0.0
elartsc01,56,61,232,4,1,3,3196.0,1107,626,192,698,471.0,5.29,1.4809999999999999,0.267,5.9,3.98,1.48,0.0,0.0
elbersc01,4,3,127,0,0,2,290.0,87,38,10,94,50.0,3.54,1.4169999999999998,0.244,8.75,4.66,1.88,0.0,0.0
elderhe01,0,0,1,0,0,0,10.0,4,3,0,0,5.0,8.1,2.7,0.28600000000000003,0.0,13.5,0.0,0.0,0.0
eldreca01,86,74,341,19,4,9,4104.0,1340,672,173,939,643.0,4.42,1.45,0.255,6.18,4.23,1.46,0.0,0.0
eliasro01,15,20,51,1,1,0,837.0,257,123,31,240,132.0,3.97,1.3940000000000001,0.248,7.74,4.26,1.82,0.0,0.0
ellerho01,60,40,160,52,9,5,2589.0,806,251,19,381,231.0,2.62,1.202,0.245,3.97,2.41,1.65,0.0,0.0
elliocl01,3,3,22,7,1,6,332.0,115,41,6,47,43.0,3.33,1.4280000000000002,0.267,3.82,3.5,1.09,0.0,0.0
elliodo01,0,1,31,0,0,0,105.0,33,12,3,27,25.0,3.09,1.6569999999999998,0.25,6.94,6.43,1.08,0.0,0.0
elliogl01,4,5,34,1,0,1,271.0,93,41,11,25,39.0,4.08,1.4609999999999999,0.268,2.49,3.89,0.64,0.0,0.0
ellioha01,11,24,120,4,0,4,967.0,453,249,22,90,176.0,6.95,1.9509999999999998,0.33,2.51,4.91,0.51,0.0,0.0
ellioju01,63,74,252,51,8,12,3620.0,1338,569,70,453,439.0,4.24,1.473,0.27699999999999997,3.38,3.27,1.03,0.003759398496240601,0.0
ellisdo01,138,119,345,71,14,1,6383.0,2067,817,140,1136,784.0,3.46,1.34,0.252,4.81,3.32,1.45,0.002531645569620253,0.0
ellisji01,1,1,10,0,0,0,66.0,27,7,1,8,14.0,2.86,1.864,0.314,3.27,5.73,0.57,0.0,0.0
ellisro02,7,7,29,0,0,0,354.0,138,79,20,54,55.0,6.03,1.636,0.297,4.12,4.19,0.98,0.0,0.0
ellissa01,63,58,229,35,3,18,3012.0,967,463,118,677,427.0,4.15,1.3880000000000001,0.25,6.07,3.83,1.59,0.0,0.0
ellswdi01,115,137,407,87,9,5,6467.0,2274,890,194,1140,711.0,3.72,1.385,0.26899999999999996,4.76,2.97,1.6,0.0,0.0
elstodo01,49,54,450,2,0,63,2267.0,702,310,80,519,415.0,3.69,1.4780000000000002,0.249,6.18,4.94,1.25,0.0,0.0
elyha01,0,1,1,1,0,0,21.0,14,6,0,0,9.0,7.71,3.286,0.41200000000000003,0.0,11.57,0.0,0.0,0.0
elyjo01,4,13,25,0,0,0,346.0,123,73,14,92,59.0,5.7,1.578,0.281,7.18,4.6,1.56,0.0,0.0
embreal01,39,45,882,0,0,25,2322.0,744,395,95,691,348.0,4.59,1.411,0.255,8.03,4.05,1.99,0.0,0.0
embrere01,31,48,141,29,1,1,2121.0,653,292,50,286,340.0,3.72,1.405,0.24100000000000002,3.64,4.33,0.84,0.0,0.0
emigch01,0,1,1,1,0,0,24.0,12,7,1,1,7.0,7.88,2.375,-1.714,1.12,7.88,0.14,0.0,0.0
emmersl01,4,4,33,1,0,0,312.0,117,56,9,28,34.0,4.85,1.452,0.276,2.42,2.94,0.82,0.0,0.0
emslibo01,44,44,91,85,5,0,2377.0,775,281,9,362,184.0,3.19,1.21,0.239,4.11,2.09,1.97,0.0,0.0
engeljo01,17,23,102,10,2,4,1222.0,344,151,6,151,266.0,3.34,1.4980000000000002,0.23600000000000002,3.34,5.88,0.57,0.0,0.0
engelst01,1,5,11,1,0,1,155.0,61,32,10,29,27.0,5.57,1.703,0.29,5.05,4.7,1.07,0.0,0.0
ennisjo01,0,0,16,0,0,2,83.0,37,24,4,22,11.0,7.81,1.735,0.316,7.16,3.58,2.0,0.0,0.0
enrigba01,7,13,31,0,0,0,446.0,166,92,34,76,55.0,5.57,1.4869999999999999,0.287,4.6,3.33,1.38,0.0,0.0
enrigja01,0,1,1,0,0,0,15.0,5,3,0,1,3.0,5.4,1.6,0.294,1.8,5.4,0.33,0.0,0.0
enzmajo01,11,12,67,11,0,2,809.0,297,85,4,91,76.0,2.84,1.383,0.28300000000000003,3.04,2.54,1.2,0.0,0.0
eovalna01,29,38,110,0,0,0,1843.0,659,280,43,442,226.0,4.1,1.4409999999999998,0.276,6.48,3.31,1.96,0.0,0.0
epperal01,2,0,14,1,0,0,108.0,42,16,2,13,20.0,4.0,1.722,0.28800000000000003,3.25,5.0,0.65,0.0,0.0
erauted01,15,23,164,4,0,2,1139.0,434,205,34,157,195.0,4.86,1.6569999999999998,0.28800000000000003,3.72,4.62,0.81,0.0,0.0
erdosto01,2,0,63,0,0,2,281.0,105,58,12,58,60.0,5.57,1.7619999999999998,0.285,5.57,5.77,0.97,0.0,0.0
erickdo01,0,1,9,0,0,1,35.0,11,6,3,9,10.0,4.63,1.8,0.244,6.94,7.71,0.9,0.0,0.0
ericker01,34,57,145,42,6,4,2466.0,805,352,37,367,414.0,3.85,1.483,0.257,4.02,4.53,0.89,0.0,0.0
erickha02,0,1,18,0,0,1,97.0,43,17,4,19,12.0,4.73,1.7009999999999998,0.316,5.29,3.34,1.58,0.0,0.0
erickjo01,8,14,57,1,0,14,486.0,171,86,19,132,81.0,4.78,1.556,0.266,7.33,4.5,1.63,0.0,0.0
erickpa01,37,48,207,27,5,6,2443.0,774,349,41,432,444.0,3.86,1.496,0.245,4.77,4.91,0.97,0.0,0.0
erickra01,1,0,8,0,0,0,45.0,23,14,1,2,12.0,8.4,2.333,0.354,1.2,7.2,0.17,0.0,0.0
ericksc01,142,136,389,51,17,0,7082.0,2586,1203,228,1252,1000.0,4.59,1.5190000000000001,0.27899999999999997,4.77,3.81,1.25,0.0,0.0
erlinro01,8,10,27,0,0,0,399.0,140,68,13,96,35.0,4.6,1.3159999999999998,0.27399999999999997,6.5,2.37,2.74,0.0,0.0
erricdi01,36,47,168,31,6,12,2209.0,804,315,36,176,299.0,3.85,1.4980000000000002,0.27699999999999997,2.15,3.65,0.59,0.0,0.0
erskica01,122,78,335,71,14,13,5156.0,1637,763,199,981,675.0,4.0,1.345,0.248,5.14,3.53,1.45,0.03180212014134275,0.0
escaled01,1,5,78,0,0,0,300.0,96,50,16,71,42.0,4.5,1.38,0.254,6.39,3.78,1.69,0.0,0.0
escobke01,101,91,411,10,4,59,4521.0,1461,695,137,1310,686.0,4.15,1.425,0.255,7.82,4.1,1.91,0.0,0.0
eshelva01,15,9,83,0,0,0,636.0,256,143,19,118,125.0,6.07,1.797,0.299,5.01,5.31,0.94,0.0,0.0
esperdu01,101,100,236,152,4,5,5183.0,2048,842,46,453,674.0,4.39,1.5759999999999998,7.502000000000001,2.36,3.51,0.67,0.0,0.0
espinni01,44,55,140,24,5,0,2461.0,865,380,85,338,296.0,4.17,1.415,0.272,3.71,3.25,1.14,0.0,0.0
esposmi01,0,2,3,0,0,0,44.0,21,11,3,5,10.0,6.75,2.114,0.33899999999999997,3.07,6.14,0.5,0.0,0.0
essicbi01,2,4,9,5,0,0,183.0,62,20,1,23,27.0,2.95,1.459,0.273,3.39,3.98,0.85,0.0,0.0
esteldi01,1,2,12,0,0,0,159.0,51,19,3,29,33.0,3.23,1.585,0.245,4.92,5.6,0.88,0.0,0.0
estessh01,101,93,283,14,8,0,5035.0,1708,879,158,1210,951.0,4.71,1.584,0.26899999999999996,6.49,5.1,1.27,0.0,0.0
estocge01,0,1,37,0,0,3,181.0,56,29,2,11,37.0,4.33,1.541,0.248,1.64,5.52,0.3,0.0,0.0
estrach01,50,44,146,24,2,2,2293.0,652,346,78,535,481.0,4.07,1.482,0.22899999999999998,6.3,5.66,1.11,0.0,0.0
estraho01,4,1,15,0,0,0,108.0,48,30,10,22,32.0,7.5,2.222,0.324,5.5,8.0,0.69,0.0,0.0
estrama01,36,34,188,0,0,0,2166.0,629,317,109,639,221.0,3.95,1.177,0.233,7.97,2.75,2.89,0.0,0.0
etherse01,9,7,23,0,0,0,347.0,133,81,27,63,53.0,6.3,1.608,0.28600000000000003,4.9,4.12,1.19,0.0,0.0
ettlema01,1,0,14,0,0,0,54.0,23,13,4,9,5.0,6.5,1.556,0.303,4.5,2.5,1.8,0.0,0.0
eubanjo01,8,13,42,11,2,2,700.0,248,81,0,56,70.0,3.12,1.3630000000000002,0.899,2.16,2.7,0.8,0.0,0.0
eubanue01,0,0,2,0,0,0,5.0,5,5,0,1,4.0,27.0,5.4,0.41700000000000004,5.4,21.6,0.25,0.0,0.0
evansar01,0,0,7,0,0,0,54.0,19,6,1,6,10.0,3.0,1.611,0.257,3.0,5.0,0.6,0.0,0.0
evansbi01,2,13,28,6,0,0,379.0,122,54,3,41,52.0,3.85,1.3769999999999998,0.249,2.92,3.7,0.79,0.0,0.0
evansbi02,0,1,13,0,0,0,65.0,21,12,0,4,16.0,4.98,1.7080000000000002,0.259,1.66,6.65,0.25,0.0,0.0
evansch01,1,4,17,1,0,2,158.0,53,29,1,23,44.0,4.96,1.8419999999999999,0.28800000000000003,3.93,7.52,0.52,0.0,0.0
evansre01,1,11,41,0,0,2,335.0,144,77,8,47,48.0,6.21,1.719,0.29600000000000004,3.79,3.87,0.98,0.0,0.0
evansro01,29,43,84,57,2,0,1843.0,673,250,10,211,270.0,3.66,1.535,1.58,3.09,3.96,0.78,0.0,0.0
evelada01,20,27,154,1,0,2,1270.0,490,248,31,287,250.0,5.27,1.7480000000000002,0.295,6.1,5.31,1.15,0.0,0.0
everile01,0,1,5,0,0,0,47.0,18,14,4,11,14.0,8.04,2.043,0.295,6.32,8.04,0.79,0.0,0.0
eversbr01,2,5,76,0,0,0,288.0,111,55,11,61,41.0,5.16,1.5830000000000002,0.292,5.72,3.84,1.49,0.0,0.0
ewingbo01,124,118,291,205,19,4,6903.0,2097,637,31,998,669.0,2.49,1.202,0.263,3.9,2.62,1.49,0.0,0.0
ewingjo01,53,63,129,113,9,2,3176.0,1112,433,17,525,405.0,3.68,1.433,0.34299999999999997,4.46,3.44,1.3,0.0,0.0
eyresc01,28,30,617,0,0,4,1948.0,654,305,83,537,374.0,4.23,1.5830000000000002,0.265,7.44,5.18,1.44,0.0,0.0
eyrewi01,7,8,111,0,0,1,491.0,183,90,18,86,82.0,4.95,1.619,0.29100000000000004,4.73,4.51,1.05,0.0,0.0
eyricge01,0,0,9,0,0,0,56.0,27,7,1,5,9.0,3.38,1.929,0.33299999999999996,2.41,4.34,0.56,0.0,0.0
faberre01,254,213,669,273,29,28,12260.0,4106,1430,111,1471,1316.0,3.15,1.327,0.256,3.24,2.9,1.12,0.30855018587360594,0.0
facero01,104,95,848,6,0,193,4125.0,1347,531,141,877,482.0,3.48,1.33,0.259,5.74,3.15,1.82,0.18886198547215494,0.0
faethto01,0,0,19,0,0,0,130.0,44,13,0,21,31.0,2.7,1.7309999999999999,0.29100000000000004,4.36,6.44,0.68,0.0,0.0
faganbi01,6,15,23,21,0,0,562.0,234,110,5,61,101.0,5.28,1.788,0.292,2.93,4.85,0.6,0.0,0.0
faganev01,2,7,38,0,0,3,247.0,88,50,6,21,43.0,5.47,1.591,0.266,2.3,4.7,0.49,0.0,0.0
faheyfr01,0,0,3,0,0,0,27.0,5,6,0,1,15.0,6.0,2.222,0.2,1.0,15.0,0.07,0.0,0.0
fahrepe01,0,0,5,0,0,0,24.0,8,1,0,2,4.0,1.12,1.5,0.276,2.25,4.5,0.5,0.0,0.0
fairbji01,1,2,7,2,0,0,123.0,52,25,1,16,27.0,5.49,1.9269999999999998,0.308,3.51,5.93,0.59,0.0,0.0
fajarhe01,5,9,30,0,0,0,373.0,149,96,19,78,46.0,6.95,1.568,0.29100000000000004,5.65,3.33,1.7,0.0,0.0
falcope01,70,90,325,25,7,7,4306.0,1385,649,152,865,732.0,4.07,1.475,0.252,5.42,4.59,1.18,0.0,0.0
falkch01,5,4,40,3,0,0,344.0,158,77,4,16,60.0,6.04,1.901,0.33299999999999996,1.26,4.71,0.27,0.0,0.0
falkebr01,3,5,64,0,0,0,227.0,91,47,10,62,44.0,5.59,1.784,0.302,7.37,5.23,1.41,0.0,0.0
falkecy01,130,123,330,180,27,8,6825.0,2090,678,23,1164,759.0,2.68,1.252,0.29100000000000004,4.6,3.0,1.53,0.0049751243781094535,0.0
falleed01,2,1,33,1,1,0,230.0,99,47,3,20,40.0,5.52,1.8130000000000002,0.311,2.35,4.7,0.5,0.0,0.0
faltest01,0,0,15,0,0,0,60.0,26,13,3,7,7.0,5.85,1.65,0.32899999999999996,3.15,3.15,1.0,0.0,0.0
familje01,4,7,169,0,0,49,535.0,140,48,11,177,80.0,2.42,1.234,0.217,8.93,4.04,2.21,0.0,0.0
fannicl01,34,51,164,28,6,6,2199.0,763,395,72,352,396.0,4.85,1.581,0.264,4.32,4.86,0.89,0.0,0.0
fannija01,1,4,6,2,0,0,100.0,48,31,4,7,22.0,8.37,2.1,-2.182,1.89,5.94,0.32,0.0,0.0
fanokha01,2,1,16,0,0,1,100.0,29,20,3,35,26.0,5.4,1.65,0.22699999999999998,9.45,7.02,1.35,0.0,0.0
fanovfr01,0,5,55,0,0,0,315.0,106,64,7,64,73.0,5.49,1.705,0.257,5.49,6.26,0.88,0.0,0.0
fanslst01,0,3,5,0,0,0,72.0,20,10,2,13,15.0,3.75,1.4580000000000002,0.23800000000000002,4.88,5.62,0.87,0.0,0.0
fanweha01,2,9,17,5,1,0,276.0,87,37,0,30,44.0,3.62,1.4240000000000002,0.26,2.93,4.3,0.68,0.0,0.0
farmebu01,0,5,18,0,0,0,149.0,65,45,12,35,29.0,8.15,1.893,0.32299999999999995,6.34,5.26,1.21,0.0,0.0
farmeed01,30,43,370,0,0,75,1872.0,611,297,52,395,407.0,4.28,1.631,0.257,5.7,5.87,0.97,0.0,0.0
farmeho01,0,3,6,0,0,0,69.0,26,18,9,14,11.0,7.04,1.609,0.295,5.48,4.3,1.27,0.0,0.0
farmemi01,0,1,7,0,0,0,84.0,32,24,8,16,13.0,7.71,1.607,0.281,5.14,4.18,1.23,0.0,0.0
farnsky01,43,66,893,1,1,57,2966.0,944,468,132,963,477.0,4.26,1.4369999999999998,0.252,8.77,4.34,2.02,0.0,0.0
farretu01,106,111,590,41,5,83,5115.0,1628,653,152,1177,577.0,3.45,1.2930000000000001,0.25,6.21,3.05,2.04,0.0,0.0
fasseje01,121,124,720,17,2,25,6101.0,2083,929,214,1643,811.0,4.11,1.423,0.262,7.27,3.59,2.03,0.0,0.0
fast01,0,1,4,1,0,1,47.0,25,18,1,0,10.0,10.34,2.234,0.34700000000000003,0.0,5.74,0.0,0.0,0.0
fastda01,0,1,8,0,0,0,30.0,8,6,1,10,8.0,5.4,1.6,0.21100000000000002,9.0,7.2,1.25,0.0,0.0
faszhja01,0,0,4,0,0,0,35.0,16,9,3,7,2.0,6.94,1.5430000000000001,0.327,5.4,1.54,3.5,0.0,0.0
faulbi01,12,16,71,8,3,2,784.0,247,137,42,164,113.0,4.72,1.3780000000000001,0.24600000000000002,5.65,3.89,1.45,0.0,0.0
faulkji01,10,8,43,3,0,3,382.0,146,53,6,34,51.0,3.75,1.547,0.28300000000000003,2.4,3.6,0.67,0.0,0.0
fausebu01,0,0,2,0,0,0,32.0,13,7,0,3,9.0,5.91,2.062,0.289,2.53,7.59,0.33,0.0,0.0
fauvecl01,1,0,1,1,0,0,27.0,11,0,0,1,2.0,0.0,1.444,-5.5,1.0,2.0,0.5,0.0,0.0
fearve01,0,0,4,0,0,0,24.0,9,7,1,4,4.0,7.88,1.625,0.281,4.5,4.5,1.0,0.0,0.0
feeja01,2,2,7,2,0,0,120.0,39,19,2,10,31.0,4.28,1.75,0.386,2.25,6.98,0.32,0.0,0.0
feldmha01,35,35,143,22,6,3,1998.0,671,281,45,254,308.0,3.8,1.47,0.255,3.43,4.16,0.82,0.0,0.0
feldmsc01,64,73,281,4,2,0,3594.0,1238,589,130,733,458.0,4.42,1.416,0.26899999999999996,5.51,3.44,1.6,0.0,0.0
felicpe01,22,21,484,0,0,4,1151.0,363,142,30,350,215.0,3.33,1.507,0.255,8.21,5.04,1.63,0.0,0.0
felixha01,1,3,10,3,0,0,141.0,64,28,1,10,11.0,5.36,1.5959999999999999,-5.818,1.91,2.11,0.91,0.0,0.0
felizne01,15,12,246,1,0,97,869.0,208,102,26,265,130.0,3.17,1.167,0.203,8.23,4.04,2.04,0.0,0.0
fellebo01,266,162,570,279,44,21,11481.0,3271,1384,224,2581,1830.0,3.25,1.3330000000000002,0.228,6.07,4.3,1.41,0.9375,1.0
fenneho01,0,0,2,0,0,0,21.0,14,6,0,1,3.0,7.71,2.4290000000000003,0.452,1.29,3.86,0.33,0.0,0.0
ferenst01,5,13,53,2,0,0,471.0,176,73,5,51,62.0,4.18,1.516,0.27699999999999997,2.92,3.55,0.82,0.0,0.0
fergual01,61,85,257,62,2,10,3725.0,1455,675,68,397,527.0,4.89,1.5959999999999999,0.28800000000000003,2.88,3.82,0.75,0.0,0.0
fergubo02,0,3,9,0,0,1,48.0,24,16,3,9,12.0,9.0,2.25,0.34299999999999997,5.06,6.75,0.75,0.0,0.0
ferguch01,99,64,183,165,13,4,4544.0,1402,450,42,728,301.0,2.67,1.124,0.233,4.33,1.79,2.42,0.0,0.0
ferguch02,0,0,1,0,0,0,6.0,1,0,0,0,2.0,0.0,1.5,-0.5,0.0,9.0,0.0,0.0,0.0
ferguge01,29,46,142,47,8,8,2094.0,659,259,12,298,315.0,3.34,1.395,0.261,3.84,4.06,0.95,0.0,0.0
fernaal01,107,87,263,33,10,0,5281.0,1693,731,190,1252,616.0,3.74,1.3119999999999998,0.251,6.4,3.15,2.03,0.0,0.0
fernaja01,4,7,37,0,0,0,326.0,126,61,10,61,58.0,5.05,1.693,0.294,5.05,4.8,1.05,0.0,0.0
fernajo02,22,9,47,0,0,0,867.0,208,77,18,336,98.0,2.4,1.0590000000000002,0.2,10.46,3.05,3.43,0.0,0.0
fernaos01,19,26,76,3,0,0,1161.0,439,212,43,208,159.0,4.93,1.545,0.285,4.84,3.7,1.31,0.0,0.0
fernasi01,114,96,307,25,9,1,5600.0,1421,696,191,1743,789.0,3.36,1.1840000000000002,0.207,8.4,3.8,2.21,0.004032258064516129,0.0
ferrabi01,1,2,3,0,0,0,21.0,7,4,0,0,5.0,5.14,1.714,0.25,0.0,6.43,0.0,0.0,0.0
ferrado01,19,36,183,12,2,5,1520.0,449,225,39,350,315.0,4.0,1.508,0.23800000000000002,6.22,5.6,1.11,0.0,0.0
ferrewe01,193,128,374,227,17,13,7869.0,2845,1177,132,985,1063.0,4.04,1.49,0.271,3.38,3.65,0.93,0.03626943005181347,0.0
ferrida01,65,30,144,67,12,8,2640.0,914,356,42,296,339.0,3.64,1.4240000000000002,0.268,3.03,3.47,0.87,0.0,0.0
ferrito01,40,40,323,4,1,56,2022.0,654,260,44,245,228.0,3.47,1.3090000000000002,0.251,3.27,3.04,1.07,0.0,0.0
ferrycy01,0,1,4,1,0,0,45.0,15,12,1,6,14.0,7.2,1.933,0.312,3.6,8.4,0.43,0.0,0.0
ferryja01,10,6,47,7,2,4,482.0,146,54,4,56,64.0,3.02,1.307,0.245,3.14,3.59,0.88,0.0,0.0
fersoal01,18,25,48,36,1,0,1105.0,424,179,15,106,164.0,4.37,1.5959999999999999,0.294,2.59,4.01,0.65,0.0,0.0
fettelo01,41,40,109,51,14,1,2073.0,658,242,24,194,259.0,3.15,1.327,0.249,2.53,3.37,0.75,0.0,0.0
fienelo01,3,8,26,7,0,1,414.0,149,59,1,54,46.0,3.85,1.413,0.381,3.52,3.0,1.17,0.0,0.0
fiersmi01,23,29,81,1,1,0,1212.0,363,162,51,408,140.0,3.61,1.245,0.239,9.09,3.12,2.91,0.0,0.0
fifest01,4,6,18,0,0,0,273.0,101,37,12,70,43.0,3.66,1.5819999999999999,0.29,6.92,4.25,1.63,0.0,0.0
fifieja01,21,39,68,54,3,1,1565.0,616,266,11,89,226.0,4.59,1.614,-2.7260000000000004,1.54,3.9,0.39,0.0,0.0
figaral01,5,8,52,0,0,1,343.0,129,64,21,83,40.0,5.04,1.4780000000000002,0.284,6.53,3.15,2.08,0.0,0.0
figgefr01,0,1,1,1,0,0,24.0,12,10,1,2,4.0,11.25,2.0,-3.0,2.25,4.5,0.5,0.0,0.0
figuene01,20,35,145,1,1,1,1497.0,525,252,66,337,250.0,4.55,1.5530000000000002,0.275,6.08,4.51,1.35,0.0,0.0
fikacje01,7,10,121,0,0,0,409.0,129,68,24,116,84.0,4.49,1.5619999999999998,0.255,7.66,5.55,1.38,0.0,0.0
filebo01,6,4,89,0,0,0,334.0,110,52,10,55,62.0,4.2,1.545,0.27399999999999997,4.45,5.01,0.89,0.0,0.0
filerto01,22,17,67,2,1,0,922.0,314,145,29,115,121.0,4.25,1.415,0.267,3.37,3.54,0.95,0.0,0.0
filesed01,0,0,2,0,0,0,27.0,8,6,0,6,5.0,6.0,1.444,0.28600000000000003,6.0,5.0,1.2,0.0,0.0
fillida01,47,73,200,59,10,5,3229.0,1170,426,32,270,328.0,3.56,1.392,0.275,2.26,2.74,0.82,0.0,0.0
finchbi01,0,1,12,0,0,0,63.0,22,5,0,5,7.0,2.14,1.381,0.282,2.14,3.0,0.71,0.0,0.0
finchjo01,0,3,15,0,0,0,172.0,65,31,5,25,29.0,4.87,1.64,0.29,3.92,4.55,0.86,0.0,0.0
fineto01,1,3,23,1,0,0,218.0,94,55,6,16,45.0,6.81,1.913,0.309,1.98,5.57,0.36,0.0,0.0
fingero01,114,118,944,4,2,341,5104.0,1474,549,123,1299,640.0,2.9,1.2429999999999999,0.23399999999999999,6.87,3.39,2.03,0.8116279069767441,1.0
finkhe01,10,20,67,10,0,4,853.0,322,165,24,73,125.0,5.22,1.5719999999999998,0.28,2.31,3.96,0.58,0.0,0.0
finlape01,0,0,2,0,0,0,22.0,7,9,0,2,8.0,11.05,2.045,0.292,2.45,9.82,0.25,0.0,0.0
finlech01,200,173,524,63,15,0,9592.0,3069,1366,304,2610,1444.0,3.85,1.411,0.252,7.35,4.06,1.81,0.001841620626151013,0.0
finnebr01,5,3,27,0,0,0,165.0,43,20,8,55,23.0,3.27,1.2,0.217,9.0,3.76,2.39,0.0,0.0
finneha01,25,33,109,29,3,5,1710.0,568,209,17,168,220.0,3.3,1.382,0.271,2.65,3.47,0.76,0.0,0.0
fioreto01,12,6,87,0,0,0,455.0,136,74,18,94,94.0,4.39,1.516,0.245,5.58,5.58,1.0,0.0,0.0
fireost01,3,1,31,0,0,0,215.0,93,27,3,27,22.0,3.39,1.605,0.325,3.39,2.76,1.23,0.0,0.0
firthte01,0,1,1,1,0,0,27.0,14,8,0,0,5.0,8.0,2.1109999999999998,0.326,0.0,5.0,0.0,0.0,0.0
fischbi01,45,58,281,16,2,13,2494.0,936,401,86,313,251.0,4.34,1.4280000000000002,0.28300000000000003,3.39,2.72,1.25,0.0,0.0
fischca01,46,50,191,31,3,11,2469.0,900,423,53,376,383.0,4.63,1.5590000000000002,0.273,4.11,4.19,0.98,0.0,0.0
fischha01,30,39,168,14,5,7,1640.0,587,257,60,369,208.0,4.23,1.454,0.272,6.08,3.42,1.77,0.0,0.0
fischje01,0,1,6,0,0,0,51.0,28,18,4,8,5.0,9.53,1.9409999999999998,0.359,4.24,2.65,1.6,0.0,0.0
fischru01,16,34,108,7,1,4,1148.0,416,217,20,136,231.0,5.1,1.6909999999999998,0.273,3.2,5.43,0.59,0.0,0.0
fishe01,1,8,9,9,0,0,239.0,86,33,0,46,15.0,3.73,1.268,3.3080000000000003,5.2,1.69,3.07,0.0,0.0
fishebr01,36,34,222,7,4,23,1920.0,638,312,70,370,284.0,4.39,1.4409999999999998,0.258,5.2,3.99,1.3,0.0,0.0
fisheca01,2,5,74,0,0,0,296.0,97,52,8,86,63.0,4.74,1.6219999999999999,0.264,7.84,5.75,1.37,0.0,0.0
fishech01,57,84,165,126,4,2,3959.0,1532,415,17,99,77.0,2.83,1.219,1.52,0.68,0.53,1.29,0.0,0.0
